cell_label,brain_section_label,x,y,z,supertype,cluster,glut_cluster,x_lat,dl_score,dl_group
1017185048101210327,C57BL6J-638850.62,6.496715314099547,6.596471988726747,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.23106699233021644,-1.125008576109412,dorsolateral
1017184920101260491,C57BL6J-638850.61,4.478422558551518,6.825534916299128,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.8381954601122459,0.6346164935278384,dorsolateral
1018143557101490628,C57BL6J-638850.60,4.752957181223772,7.183618661327817,11.8,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.2867431564243894,-0.6658927327780749,dorsolateral
1017185048101100161,C57BL6J-638850.62,6.506016019857641,5.229369705269151,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.24036769808830982,1.0685170614000343,dorsolateral
1017194324100550167,C57BL6J-638850.64,6.653285546344214,5.998560086492858,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.10189566168682607,-0.34183586015077294,dorsolateral
1018143557101490615,C57BL6J-638850.60,4.784738648030822,7.174654815836433,11.8,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.25496168961734,-0.6936152824578279,dorsolateral
1017194324100880924,C57BL6J-638850.64,4.17836778789385,5.638070720623411,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3730220967635374,3.236427702202941,dorsolateral
1017194324200870358,C57BL6J-638850.64,4.023269174801673,5.135833066593903,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.528120709855715,4.242839723440897,dorsolateral
1017194324100550304,C57BL6J-638850.64,6.596621762526273,6.061249572018016,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.045231877868885384,-0.5167838788350277,dorsolateral
1017184920101260343,C57BL6J-638850.61,4.57430389742216,6.849399764786714,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7423141212416038,0.46975645960751655,dorsolateral
1017185048101210391,C57BL6J-638850.62,6.526458420251341,6.627859430443337,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2608100984820103,-1.1357584448924756,dorsolateral
1017194324100550174,C57BL6J-638850.64,6.659457227109723,6.012208205161718,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.10806734245233507,-0.3554508086121033,dorsolateral
1017185048100670631,C57BL6J-638850.62,4.518562066039599,6.8446650043892525,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.747086255729732,0.48362099265043546,dorsolateral
1017194324100300375,C57BL6J-638850.64,6.871116639333724,4.960896378965852,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.3197267546763367,1.6018053975958133,dorsolateral
1017184920100730444,C57BL6J-638850.61,6.3955993091630985,6.789510921101412,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.07898129049933456,-1.634106536104351,dorsolateral
1017194324100870429,C57BL6J-638850.64,4.037186856156655,5.218323249715864,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.5142030285007326,4.092822413268427,dorsolateral
1017185048101110592,C57BL6J-638850.62,6.757726879690473,5.219653215580644,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.4920785579211424,1.4168557900233603,dorsolateral
1017185048101210431,C57BL6J-638850.62,6.552518492955514,6.661296067364217,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.28687017118618297,-1.1546478840421295,dorsolateral
1017194324200870446,C57BL6J-638850.64,4.024737049597928,5.242739479244282,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.5266528350594593,4.07032835352101,dorsolateral
1017184920101260344,C57BL6J-638850.61,4.5791948620320095,6.804386260691319,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7374231566317544,0.5351087243190152,dorsolateral
1018143557101490612,C57BL6J-638850.60,4.766158880192819,7.173225045919106,11.8,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.2735414574553428,-0.66676613799866,dorsolateral
1017184920100730451,C57BL6J-638850.61,6.3858172931177855,6.864828843525936,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.06919927445402152,-1.7672118534442416,dorsolateral
1017194324100300459,C57BL6J-638850.64,7.002205835862291,5.192746345237768,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.4508159512049037,1.4052246802711648,dorsolateral
1017194324100550303,C57BL6J-638850.64,6.583526374844038,6.041157280030276,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.03213649018664988,-0.5020423595486739,dorsolateral
1017185048101210345,C57BL6J-638850.62,6.50631151720126,6.601201363869748,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.24066319543192893,-1.1198653390146096,dorsolateral
1017184920101260367,C57BL6J-638850.61,4.565668885018682,6.773646274014572,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.750949133645082,0.6020400543014106,dorsolateral
1017194324100870427,C57BL6J-638850.64,4.076317014902293,5.269542230360424,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.4750728697550946,3.959360337636293,dorsolateral
1017194324100300660,C57BL6J-638850.64,6.965099325863311,5.297842627015237,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.41370944120592323,1.1884766133382585,dorsolateral
1017185048100560374,C57BL6J-638850.62,4.510388149224877,5.337019586632023,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.755260172544454,2.8998948646712077,dorsolateral
1017194324100430386,C57BL6J-638850.64,6.823337868199209,5.671397412586672,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.27194798354182126,0.4050152347724406,dorsolateral
1017194324101000116,C57BL6J-638850.64,4.258456684664585,5.970561173849664,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.2929331999928024,2.600034242378114,dorsolateral
1017194324100430736,C57BL6J-638850.64,6.704152251170308,5.875496466626224,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.15276236651292052,-0.07822566546066168,dorsolateral
1017185048100560416,C57BL6J-638850.62,4.52265666814405,5.379381209512225,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.742991653625281,2.8160838112044795,dorsolateral
1017194324100881098,C57BL6J-638850.64,4.339927710396736,6.004617000624171,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.2114621742606513,2.4379690677453443,dorsolateral
1017185048100560379,C57BL6J-638850.62,4.490513298074579,5.390149727797422,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7751350236947516,2.841405527554371,dorsolateral
1017194324100300385,C57BL6J-638850.64,6.965158623578849,5.097596891551335,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.41376873892146104,1.5080493885156199,dorsolateral
1017184920100730448,C57BL6J-638850.61,6.390093751357882,6.804179753009155,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.073475732694118,-1.664790795934,dorsolateral
1017194324100880953,C57BL6J-638850.64,4.217813456600541,5.718315271118774,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3335764280568467,3.0562378000104626,dorsolateral
1017194324100870425,C57BL6J-638850.64,4.102942248879397,5.302054629084867,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.448447635777991,3.8722800247111664,dorsolateral
1017194324100741138,C57BL6J-638850.64,4.092790429290895,4.84838292958308,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.4585994553664925,4.609542119305809,dorsolateral
1017194324100881071,C57BL6J-638850.64,4.327733472500563,5.960487793127842,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.2236564121568243,2.5245021013173377,dorsolateral
1017185048101210334,C57BL6J-638850.62,6.484579196098333,6.633237458889834,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.21893087432900238,-1.1997158307300775,dorsolateral
1018143557101490720,C57BL6J-638850.60,4.801824753997361,7.215955019019708,11.8,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.2378755836508004,-0.7821030988741561,dorsolateral
1017185048101210366,C57BL6J-638850.62,6.488539007684885,6.667644798910201,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.22289068591555417,-1.2493770978829448,dorsolateral
1017194324100550133,C57BL6J-638850.64,6.662673816363495,5.980574434147089,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.11128393170610718,-0.3007254851727156,dorsolateral
1017185048101100249,C57BL6J-638850.62,6.5577251228859925,5.227920835109349,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2920768011166617,1.1392034277561094,dorsolateral
1018143557101490645,C57BL6J-638850.60,4.736248212898357,7.190265425798531,11.8,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.3034521247498043,-0.6544035399512375,dorsolateral
1017185048100670546,C57BL6J-638850.62,4.4542153216061,6.871607857211349,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.8114330001632313,0.5257187269259608,dorsolateral
1017185048101210346,C57BL6J-638850.62,6.5206653850759615,6.581469876296637,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.25501706330663065,-1.0694034797589647,dorsolateral
1017185048100560425,C57BL6J-638850.62,4.542494209024363,5.3513371301700605,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.723154112744968,2.834597384325451,dorsolateral
1017184920101260319,C57BL6J-638850.61,4.597048211346814,6.807188603343329,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.71956980731695,0.5070301637563435,dorsolateral
1017184920101260324,C57BL6J-638850.61,4.591214821019543,6.797455413232989,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.725403197644221,0.5302730417618409,dorsolateral
1017194324100300338,C57BL6J-638850.64,6.949997502528783,5.045557700048349,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.3986076178713951,1.571031043683798,dorsolateral
1017184920101260368,C57BL6J-638850.61,4.554644632708403,6.885640429644262,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7619733859553612,0.4379294067029992,dorsolateral
1017185048101210287,C57BL6J-638850.62,6.47183569379709,6.608017782565672,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.20618737202775872,-1.1763282147605625,dorsolateral
1018143557101520767,C57BL6J-638850.60,6.31245449596339,7.2123845482354625,11.8,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2727541583152284,-2.052581402001976,dorsolateral
1017185048101210338,C57BL6J-638850.62,6.476657816318876,6.660413558124231,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2110094945495451,-1.2535500077401704,dorsolateral
1017185048101210417,C57BL6J-638850.62,6.539095576521605,6.64969268847984,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2734472547522744,-1.1538836124719012,dorsolateral
1017194324100430577,C57BL6J-638850.64,6.756800553924112,5.791923497783872,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.20541066926672435,0.1247325405382258,dorsolateral
1017194324100881089,C57BL6J-638850.64,4.193583319252837,5.795486835240735,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.357806565404551,2.96514906924513,dorsolateral
1017185048100670478,C57BL6J-638850.62,4.425007123107139,6.829111479199844,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.8406411986621922,0.6321440337623486,dorsolateral
1017194324100300373,C57BL6J-638850.64,6.892696170809362,4.992043532131264,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.34130628615197445,1.5806442597072796,dorsolateral
1017194324100430683,C57BL6J-638850.64,6.743781020234678,5.884149897974434,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.19239113557729048,-0.03963139958544659,dorsolateral
1017194324100881010,C57BL6J-638850.64,4.230989104575151,5.78059462574467,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3204007800822364,2.939448285227883,dorsolateral
1017185048101110755,C57BL6J-638850.62,6.851993677812267,5.248918411949588,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.5863453560429361,1.494811329590349,dorsolateral
1017185048101100238,C57BL6J-638850.62,6.559436980658381,5.195148140584301,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.29378865888905015,1.1937562181158548,dorsolateral
1017194324100870435,C57BL6J-638850.64,4.126701961112356,5.346189535449064,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.424687923545032,3.7704449320977256,dorsolateral
1017194324100870426,C57BL6J-638850.64,4.107433121974493,5.308937655927644,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.4439567626828946,3.8553598184056392,dorsolateral
1017194324100550391,C57BL6J-638850.64,6.541458802113626,6.071822312919458,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.00993108254376196,-0.5803308657852976,dorsolateral
1017194324100860382,C57BL6J-638850.64,4.078740851636742,5.027783425757171,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.4726490330206454,4.341884254701337,dorsolateral
1017194324100880932,C57BL6J-638850.64,4.168297788720615,5.633079666845834,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3830920959367727,3.257706493130317,dorsolateral
1017194324100430398,C57BL6J-638850.64,6.842750380171628,5.706999989554131,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.29136049551424037,0.37387997854650745,dorsolateral
1017194324100860356,C57BL6J-638850.64,4.041765597306799,4.9583783995286606,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.5096242873505883,4.501512955631407,dorsolateral
1017185048101100223,C57BL6J-638850.62,6.538230491744233,5.225033297187285,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2725821699749025,1.1180328784609945,dorsolateral
1017194324100550401,C57BL6J-638850.64,6.569329289695217,6.120871805092062,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.017939405037829204,-0.6480005296522329,dorsolateral
1017184920100730276,C57BL6J-638850.61,6.486308208182188,6.804231316719651,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.16969018951842418,-1.5376491916679926,dorsolateral
1017185048100670545,C57BL6J-638850.62,4.488782324590514,6.799259206441587,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7768659971788168,0.5954440606061511,dorsolateral
1017185048100560345,C57BL6J-638850.62,4.459075458733725,5.385744891528161,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.8065728630356057,2.89000358540547,dorsolateral
1017185048100570566,C57BL6J-638850.62,4.617710810691292,5.336789564787498,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.6479375110780392,2.758349671304888,dorsolateral
1017194324100430416,C57BL6J-638850.64,6.822793594376508,5.700618755736033,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2714037097191202,0.35767255640846085,dorsolateral
1017194324100880989,C57BL6J-638850.64,4.2408467832870205,5.776377036774366,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3105431013703672,2.933142739592119,dorsolateral
1017184920100730263,C57BL6J-638850.61,6.490166663235063,6.840235138150884,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.17354864457129882,-1.5899916864266883,dorsolateral
1017185048100660362,C57BL6J-638850.62,4.494052848928274,6.929620821821164,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7715954728410566,0.3804814222239917,dorsolateral
1017184920101260474,C57BL6J-638850.61,4.48759067388823,6.83095395664451,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.8290273447755343,0.6138474014221337,dorsolateral
1017185048101210344,C57BL6J-638850.62,6.495110885602479,6.627962314896843,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.229462563833148,-1.1773732798897323,dorsolateral
1017194324200870490,C57BL6J-638850.64,4.075767791088428,5.369979589334803,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.47562209356896,3.7998376159820952,dorsolateral
1017185048101110674,C57BL6J-638850.62,6.8143825732360455,5.209466432322625,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.5487342514667146,1.508024447737851,dorsolateral
1017185048100670458,C57BL6J-638850.62,4.415855866162632,6.819339303779885,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.849792455606699,0.6598363110103371,dorsolateral
1017194324200860225,C57BL6J-638850.64,4.037434229308106,4.910809687974536,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.5139556553492817,4.583136725469107,dorsolateral
1017194324100870565,C57BL6J-638850.64,4.081967552243883,5.418840866422466,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.4694223324135045,3.7136809764879546,dorsolateral
1017194324100300380,C57BL6J-638850.64,6.881867640794518,4.980463798780868,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.33047775613712993,1.5848013481961454,dorsolateral
1017184920101260321,C57BL6J-638850.61,4.593315999120214,6.820894778709502,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7233020195435502,0.49009688863533407,dorsolateral
1017184920101260364,C57BL6J-638850.61,4.566356435812168,6.789198947142393,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7502615828515955,0.5763164412332415,dorsolateral
1017184920101260369,C57BL6J-638850.61,4.557094804623736,6.857684344821014,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.759523214040028,0.4792938109141186,dorsolateral
1017185048101210396,C57BL6J-638850.62,6.518757000083981,6.651895261148282,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.2531086783146499,-1.1842914360219998,dorsolateral
1017184920100730544,C57BL6J-638850.61,6.331664996213679,6.78042877793284,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.015046977549914686,-1.7041558813469972,dorsolateral
1017194324100300382,C57BL6J-638850.64,6.9350081385305975,5.045327673530242,13.0,0048 IT AON-TT-DP Glut_3,0176 IT AON-TT-DP Glut_3,Glut_3,0.3836182538732098,1.5515776957447014,dorsolateral
1017194324100880871,C57BL6J-638850.64,4.229467793745138,5.658803496796129,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.32192209091225,3.135779048796633,dorsolateral
1017185048100560365,C57BL6J-638850.62,4.484656443466514,5.36704934643939,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7809918783028165,2.8860069391043566,dorsolateral
1017194324100430237,C57BL6J-638850.64,6.858104299140965,5.55839279267173,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.3067144144835776,0.6312868715076905,dorsolateral
1017194324100870557,C57BL6J-638850.64,4.173922110438963,5.53795648129613,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3774677742184247,3.4020396146692367,dorsolateral
1017194324100870414,C57BL6J-638850.64,4.00909698277973,5.1554874292235136,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.5422929018776577,4.230220778230648,dorsolateral
1017194324100870419,C57BL6J-638850.64,4.05203609284309,5.228742052020619,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.499353791814298,4.056564026501222,dorsolateral
1017194324100870417,C57BL6J-638850.64,4.042170466834174,5.209704177627658,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.509219417823214,4.099984439152932,dorsolateral
1017185048100560427,C57BL6J-638850.62,4.535212877877623,5.371374617211051,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7304354438917082,2.8122554103077073,dorsolateral
1017185048100560436,C57BL6J-638850.62,4.5653074322071765,5.321216041334488,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7003408895621543,2.8524901207011517,dorsolateral
1017194324100430269,C57BL6J-638850.64,6.860571351509311,5.582507224200946,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.30918146685192305,0.5960741900946435,dorsolateral
1017184920101260303,C57BL6J-638850.61,4.604690997680695,6.856449022720853,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7119270209830688,0.41832858349191715,dorsolateral
1017185048100560359,C57BL6J-638850.62,4.464845742707059,5.398329963160137,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.800802579062272,2.8622939429472734,dorsolateral
1017185048101210360,C57BL6J-638850.62,6.481019723854301,6.675682795674839,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.21537140208496997,-1.2721445236673352,dorsolateral
1017185048100670547,C57BL6J-638850.62,4.471438328396513,6.837710293594203,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7942099933728182,0.5570287860986203,dorsolateral
1017185048100560204,C57BL6J-638850.62,4.324829410064464,5.431816348294768,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.9408189117048664,2.9940088984911264,dorsolateral
1017194324100880947,C57BL6J-638850.64,4.235539856441063,5.731541279686055,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3158500282163246,3.0116960256337286,dorsolateral
1017185048100670627,C57BL6J-638850.62,4.501034912014856,6.881703251045874,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7646134097544746,0.4477021099929255,dorsolateral
1017194324100300440,C57BL6J-638850.64,6.877640153040533,5.012847729854132,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.32625026838314497,1.5275424299672995,dorsolateral
1017194324100880950,C57BL6J-638850.64,4.174325634425808,5.6531944149598905,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.3770642502315793,3.217642593005474,dorsolateral
1017194324100310404,C57BL6J-638850.64,6.94649746845944,5.40433332712785,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.39510758380205235,0.9939723416431574,dorsolateral
1017194324100550226,C57BL6J-638850.64,6.6116587360273975,6.005393983480476,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.06026885137000981,-0.4077823354327347,dorsolateral
1017184920100730430,C57BL6J-638850.61,6.395374647756132,6.84821794102484,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.0787566290923678,-1.7280713278900575,dorsolateral
1017194324100550070,C57BL6J-638850.64,6.690398992193153,5.939725860140551,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.1390091075357649,-0.19889026165873136,dorsolateral
1017185048100560137,C57BL6J-638850.62,4.258849994051497,5.482923386193752,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.006798327717834,2.999711271629965,dorsolateral
1017185048100550140,C57BL6J-638850.62,4.063115027204885,6.005956180490693,12.2,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,2.2025332945644456,2.4240257798368328,dorsolateral
1017194324100300635,C57BL6J-638850.64,6.968251543395144,5.279774345999675,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.4168616587377567,1.22147292360627,dorsolateral
1017194324100550199,C57BL6J-638850.64,6.613733568668362,5.975983051491719,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.06234368401097434,-0.3581133159548511,dorsolateral
1017184920101260370,C57BL6J-638850.61,4.559682031774538,6.823811961426774,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7569359868892258,0.5299165098834399,dorsolateral
1017184920101260360,C57BL6J-638850.61,4.560557499208868,6.841911603552408,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7560605194548957,0.49988069739160534,dorsolateral
1017194324100300331,C57BL6J-638850.64,6.9327566898639335,5.014254724353609,13.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,0.38136680520654576,1.5981778634725492,dorsolateral
1017184920101260322,C57BL6J-638850.61,4.600331931087003,6.753634119499692,12.0,0048 IT AON-TT-DP Glut_3,0175 IT AON-TT-DP Glut_3,Glut_3,1.7162860875767612,0.5881349110651628,dorsolateral
