n_genes_by_counts,total_counts,pct_counts_mt,pct_counts_ribo,doublet_score
1996,3750.0,0.026666667,0.16,0.07174301011302793
1598,2806.0,0.0,0.3920171,0.03593517576137163
3486,9730.0,0.010277492,0.16443987,0.043569006000521784
1940,3892.0,0.0,0.30832475,0.034967194133539166
4229,13524.0,0.0,0.17006803,0.05466494075475456
4052,10663.0,0.33761606,0.30010316,0.19006588950836295
2025,3968.0,0.025201611,0.35282257,0.02481943532501642
3156,6842.0,0.0,0.21923415,0.020953314544786182
1416,2439.0,0.0,0.20500205,0.087378640776699
2070,4366.0,0.06871278,0.34356388,0.0029373368146214103
2479,5748.0,0.03479471,0.13917884,0.03449333128928407
3320,8631.0,0.0,0.25489515,0.1756340365015406
3268,10014.0,0.05991612,0.19972038,0.026234360285214583
4278,15835.0,0.018945374,0.15787812,0.09204545454545454
848,1621.0,0.061690312,0.24676125,0.074060561838745
4715,27498.0,0.010909884,0.156375,0.06151368760064413
3368,9233.0,0.0,0.18412217,0.004611443210930829
3410,10734.0,0.018632382,0.2049562,0.013672496025437202
3090,6823.0,0.014656309,0.24915726,0.014357154379738668
3092,9408.0,0.0,0.17006803,0.003205918618988903
2844,6951.0,0.028772838,0.24456912,0.022183230981325984
3820,11162.0,0.017917937,0.17022039,0.03593517576137163
5007,15570.0,0.0,0.13487476,0.13274336283185836
3122,9308.0,0.05371723,0.1396648,0.029686053961700008
2680,6038.0,0.016561775,0.24842665,0.030508474576271188
3929,14120.0,0.0,0.17705382,0.1299518696778971
2507,6631.0,0.030161364,0.31669432,0.0024119633381572605
3183,10264.0,0.048713952,0.17537023,0.030927835051546393
2594,6777.0,0.0,0.29511586,0.04805744798379671
2356,6064.0,0.11543536,0.23087072,0.002804536032191196
4202,11384.0,0.008784259,0.26352775,0.19006588950836295
2339,5085.0,0.019665685,0.2359882,0.06535582616467434
2739,6227.0,0.06423639,0.32118195,0.03593517576137163
4762,18533.0,0.0,0.1348945,0.055466237942122194
5954,29727.0,0.033639453,0.14464964,0.14172290591504566
2253,5363.0,0.03729256,0.24240163,0.009015885130945
2963,7642.0,0.03925674,0.22245485,0.050146378317121536
1922,4016.0,0.0498008,0.2241036,0.004036326942482341
2836,6463.0,0.015472691,0.37134457,0.027720314439387668
4321,14035.0,0.09262558,0.24937657,0.0970888133589478
4268,13881.0,0.021612275,0.21612276,0.031352773514580136
4607,18829.0,0.031865742,0.122152,0.0624457935819601
3525,11082.0,0.0,0.18949649,0.013898503647691568
2388,6292.0,0.0,0.28607756,0.05711361310133062
2782,6288.0,0.031806614,0.23854962,0.027720314439387668
4948,21343.0,0.20147122,0.2436396,0.12725286728563623
2999,8729.0,0.022912132,0.21766524,0.016035634743875277
3385,10337.0,0.058043923,0.2225017,0.017572068450671875
3349,10876.0,0.0,0.18389113,0.01865102639296188
1664,3003.0,0.0999001,0.23310024,0.12725286728563623
4100,16632.0,0.0060125063,0.17436267,0.033565164801935284
3150,9735.0,0.020544427,0.13353878,0.0030711273084640263
2995,8696.0,0.02299908,0.09199632,0.0417940876656473
2758,6711.0,0.01490091,0.11920728,0.0037553200367186844
4031,13624.0,0.029359953,0.17615972,0.034967194133539166
1742,3129.0,0.19175455,0.25567275,0.008124007843869643
2296,4749.0,0.021057066,0.2316277,0.023801844804231434
5556,28917.0,0.03112356,0.08645434,0.02551834130781499
2987,7899.0,0.01265983,0.24053678,0.038480272771553824
1339,2171.0,0.04606172,0.32243204,0.013672496025437202
3339,10150.0,0.0591133,0.2364532,0.01865102639296188
5902,30347.0,0.006590437,0.17135137,0.20664307105907975
4731,16089.0,0.0932314,0.14295481,0.10448227393409336
3494,9815.0,0.020376975,0.27508914,0.04122060187136475
517,636.0,0.0,0.78616357,0.005662116490365623
3918,14197.0,0.09861238,0.1690498,0.04009962640099626
3201,9512.0,0.03153911,0.21026072,0.031352773514580136
2099,4210.0,0.023752969,0.35629454,0.03955174686882005
1675,2963.0,0.10124873,0.43874452,0.016285186636073645
2558,5393.0,0.11125533,0.4079362,0.055466237942122194
2075,4801.0,0.041657988,0.3124349,0.03593517576137163
5262,18214.0,0.04941254,0.29098496,0.20664307105907975
3359,7595.0,0.71099406,0.35549703,0.135632183908046
3110,10632.0,0.009405568,0.16930023,0.034026033340945415
4404,16322.0,0.0,0.19605441,0.020066285025610125
4939,22045.0,0.013608527,0.13608529,0.05796053311292489
1277,2116.0,0.09451796,0.18903592,0.1085034560360071
2515,5547.0,0.018027762,0.16224986,0.1756340365015406
4033,12195.0,0.04920049,0.1886019,0.031352773514580136
4218,14722.0,0.0067925556,0.17660645,0.031352773514580136
3408,10865.0,0.0,0.10124252,0.025874172628200846
2324,5846.0,0.017105713,0.18816285,0.0695236986141842
4259,18518.0,0.0054001515,0.13500378,0.008124007843869643
4431,14946.0,0.0,0.16726883,0.05387803433984607
1236,1837.0,0.16330974,0.87098527,0.03593517576137163
4686,20630.0,0.02908386,0.11633544,0.026598984771573603
4332,14951.0,0.0066885157,0.24747509,0.015301925080897274
2270,5481.0,0.03648969,0.23718299,0.03693114129139863
4439,17145.0,0.011665209,0.20414115,0.0071025314150427975
3379,8754.0,0.0685401,0.18277359,0.014824871029052406
2157,4526.0,0.04418913,0.15466195,0.11966701352757544
2355,4948.0,0.97008896,0.4446241,0.0041784493310260415
4171,13797.0,0.14495906,0.152207,0.13274336283185836
2472,5935.0,0.0673968,0.42123,0.017572068450671875
3509,10641.0,0.0,0.23494032,0.019777058612010068
3086,10420.0,0.028790787,0.16314779,0.02125562195798164
3810,11911.0,0.033582404,0.21828562,0.050146378317121536
2967,6969.0,0.08609557,0.17219114,0.01112113014727983
3151,8840.0,0.033936653,0.260181,0.005817028027498678
3568,12150.0,0.008230452,0.20576131,0.022183230981325984
3348,10636.0,0.0,0.16923656,0.012789851304980763
4183,13478.0,0.014838997,0.13355097,0.013672496025437202
2332,4812.0,0.06234414,0.24937657,0.029686053961700008
2404,4708.0,0.084961765,0.27612573,0.01865102639296188
4586,13587.0,0.029439908,0.21343932,0.01704932939304387
2091,4164.0,0.2401537,0.31219983,0.03009458297506449
2322,5984.0,0.01671123,0.20053475,0.029282783986419578
3383,8549.0,0.035091825,0.22224821,0.05711361310133062
2182,4624.0,0.043252595,0.12975779,0.019777058612010068
3005,7071.0,0.65054446,0.1979918,0.027341876242033852
3613,9575.0,0.03133159,0.18798956,0.01132303356650395
4798,15041.0,0.026593978,0.20610331,0.02125562195798164
3167,9115.0,0.043883707,0.23038946,0.026598984771573603
3871,12802.0,0.0,0.24996094,0.1756340365015406
3088,6557.0,0.0152508775,0.25926492,0.16295636687444337
2969,7582.0,0.0,0.21102612,0.010722795869737888
3468,10320.0,0.029069766,0.20348836,0.028103532024148215
3414,11171.0,0.017903501,0.214842,0.020358700920988848
2121,4512.0,0.02216312,0.19946809,0.09204545454545454
3498,10191.0,0.019625159,0.1962516,0.03593517576137163
3454,9824.0,0.010179153,0.20358306,0.012360939431396788
2525,6531.0,0.01531159,0.1684275,0.031352773514580136
1686,3068.0,0.09778357,0.3911343,0.07648302449944037
2266,5227.0,0.057394296,0.26784006,0.06636568848758465
3591,9287.0,0.20458706,0.27996126,0.029686053961700008
2510,6041.0,0.0,0.13242841,0.04417952314165498
3230,8493.0,0.11774403,0.22371365,0.029282783986419578
4803,17382.0,0.046024624,0.097802326,0.20085015940488848
2397,5600.0,0.017857142,0.23214287,0.023470565602154672
4198,15217.0,0.013143195,0.14457513,0.033565164801935284
3101,7820.0,0.025575448,0.15345268,0.04237650886054276
4783,17329.0,0.046165388,0.17889087,0.03009458297506449
2489,5349.0,0.18695083,0.24303608,0.025166787766695294
3049,7719.0,0.0,0.23319083,0.016035634743875277
4307,15111.0,0.019853087,0.19853087,0.06844895137128369
3525,10318.0,0.07753441,0.14537701,0.008654528257271222
3927,12710.0,0.039339103,0.17309205,0.021870521527821048
747,1147.0,0.0,0.34873584,0.03221983556773572
1800,3286.0,0.030432135,0.24345708,0.044799858619775555
5128,23823.0,0.012592873,0.1217311,0.03593517576137163
3644,9932.0,0.020136932,0.25171164,0.04543025120256547
2922,9072.0,0.033068784,0.17636684,0.0115267947421638
3061,9018.0,0.45464626,0.21068972,0.087378640776699
3229,9561.0,0.010459157,0.15688735,0.023470565602154672
3373,8342.0,0.8631024,0.20378807,0.05466494075475456
3179,8064.0,0.03720238,0.18601191,0.01892800283035556
4785,18015.0,0.02220372,0.21093534,0.10068337129840545
3197,10879.0,0.0,0.31252873,0.02125562195798164
4377,16765.0,0.02385923,0.2564867,0.01783755700513768
2279,5274.0,0.03792188,0.2844141,0.02481943532501642
2390,5535.0,0.0,0.32520324,0.0417940876656473
2009,4529.0,0.02207993,0.1545595,0.02888467214842927
2209,4423.0,0.0,0.27130908,0.014357154379738668
3727,10014.0,0.00998602,0.20970641,0.044799858619775555
1207,1912.0,0.4707113,0.6799163,0.0241370360757851
2395,6272.0,0.015943877,0.23915817,0.10646387832699614
1470,2383.0,0.041963913,0.2517835,0.02481943532501642
3017,8252.0,0.024236549,0.25448376,0.015544041450777204
2701,7281.0,0.06867188,0.16481252,0.008654528257271222
2631,6067.0,0.03296522,0.21427394,0.005355976485956891
3734,12479.0,0.008013463,0.16828272,0.03221983556773572
2018,4387.0,0.0,0.1139731,0.0673965104344851
2784,7221.0,0.05539399,0.19387896,0.038480272771553824
4486,19412.0,0.02060581,0.12878631,0.03593517576137163
2400,5769.0,0.0693361,0.3293465,0.07174301011302793
3139,10324.0,0.019372337,0.16466486,0.03221983556773572
5412,27866.0,0.014354411,0.17225292,0.15173137460650574
3869,10885.0,0.0,0.19292605,0.015062213490504257
2911,6852.0,0.087565675,0.23350847,0.049438202247191004
2010,3894.0,0.025680533,0.2311248,0.025874172628200846
2029,4489.0,0.06683003,0.24504346,0.015062213490504257
2468,5500.0,0.036363635,0.18181819,0.01458986274721712
3629,10775.0,0.009280742,0.1763341,0.02551834130781499
2718,6339.0,0.031550717,0.39438397,0.0970888133589478
2980,7141.0,0.0,0.2800728,0.050866831777481435
5468,24138.0,0.024857072,0.2112851,0.15906611389919265
2242,4742.0,0.0,0.27414593,0.010526315789473686
1677,3186.0,0.0,0.18832392,0.03593517576137163
3899,14986.0,0.033364475,0.18016815,0.012149484800328089
3203,9657.0,0.04142073,0.38314176,0.17122969837587
2844,6984.0,0.028636886,0.3722795,0.029686053961700008
3488,12274.0,0.0,0.20368257,0.00956984050265829
5569,24202.0,0.01652756,0.1280886,0.14172290591504566
4010,12685.0,0.015766654,0.15766653,0.02849162011173184
4950,20208.0,0.029691212,0.1682502,0.019777058612010068
2813,5822.0,0.034352455,0.20611475,0.044799858619775555
2851,7455.0,0.013413816,0.107310526,0.013448657771214598
4117,16804.0,0.011901928,0.19043085,0.020358700920988848
4351,12877.0,0.007765784,0.14754988,0.0970888133589478
3682,9063.0,0.022067748,0.24274522,0.03955174686882005
3908,12910.0,0.015491867,0.34082106,0.1106035889070147
3689,12961.0,0.0,0.19288635,0.007777777777777777
2533,6578.0,0.0,0.09121314,0.01112113014727983
1620,3346.0,0.11954573,0.35863718,0.08304771948325862
2463,6246.0,0.032020494,0.14409222,0.026968128575320074
2043,4507.0,0.022187708,0.22187708,0.020358700920988848
2066,4546.0,0.04399472,0.17597888,0.023801844804231434
2278,5224.0,0.038284842,0.26799387,0.0030711273084640263
3015,7925.0,0.025236592,0.23974763,0.026234360285214583
2113,4656.0,0.085910656,0.21477664,0.0029373368146214103
2223,5046.0,0.019817676,0.19817679,0.06151368760064413
2444,5738.0,0.03485535,0.31369814,0.0055084375273235986
2747,7905.0,0.0,0.18975332,0.05310513447432763
1112,1713.0,0.058377117,0.7589025,0.09536307961504811
3332,9452.0,0.021159543,0.17985612,0.01132303356650395
4130,14822.0,0.013493456,0.18216166,0.007777777777777777
3406,11257.0,0.017766723,0.1599005,0.013448657771214598
2293,4826.0,0.062163286,0.20721094,0.16295636687444337
2434,5122.0,0.6638032,0.29285437,0.04009962640099626
3400,9076.0,0.0,0.23137945,0.050146378317121536
3192,7920.0,0.0,0.12626262,0.0643662906436629
3226,9465.0,0.03169572,0.16904385,0.04607094746295465
2638,6490.0,0.01540832,0.2157165,0.009757755230836449
2133,4309.0,0.04641448,0.13924345,0.005355976485956891
3640,10823.0,0.09239583,0.1570729,0.023801844804231434
3451,12220.0,0.016366612,0.11456629,0.0695236986141842
3534,11259.0,0.0,0.20428102,0.015062213490504257
4221,14759.0,0.006775527,0.17616369,0.009383571531687599
2787,7132.0,0.0,0.3645541,0.015301925080897274
1908,4159.0,0.024044242,0.09617697,0.0390120225729942
3390,11088.0,0.09018759,0.09920636,0.0059731870271226934
3562,12099.0,0.02479544,0.14877263,0.031783402001177165
3576,10976.0,0.09110787,0.22776967,0.0181058495821727
2582,6599.0,0.0,0.24246098,0.026234360285214583
4628,15099.0,0.08609842,0.15895092,0.20085015940488848
5818,21973.0,0.03640832,0.19569471,0.20664307105907975
3929,11730.0,0.25575447,0.17902814,0.029686053961700008
4673,15240.0,0.0065616798,0.24934383,0.18503839484765913
3173,8735.0,0.0,0.16027476,0.02888467214842927
3719,10236.0,0.06838609,0.20515826,0.13274336283185836
2502,5321.0,0.056380376,0.18793459,0.16295636687444337
2957,9100.0,0.05494506,0.28571427,0.01920796774958501
2589,4774.0,0.06284039,0.31420192,0.1802325581395348
3887,12126.0,0.016493486,0.14019462,0.0417940876656473
2451,4904.0,0.0,0.38743883,0.03744000000000001
2899,7928.0,0.025227044,0.290111,0.0588235294117647
5051,19773.0,0.11632024,0.14666465,0.16295636687444337
4543,16864.0,0.023719165,0.28463,0.03221983556773572
3443,9430.0,0.0,0.106044546,0.017572068450671875
3266,8760.0,0.011415525,0.25114155,0.20664307105907975
3777,11123.0,0.0899038,0.11687494,0.025166787766695294
3194,8586.0,0.023293734,0.37269974,0.08889504292439766
2888,7277.0,0.0,0.20612891,0.074060561838745
3214,10309.0,0.029100787,0.14550392,0.011732439433186045
2743,6536.0,0.061199512,0.21419828,0.018376990840674404
2602,6443.0,0.0,0.09312432,0.060599617265575154
3528,10320.0,0.029069766,0.22286822,0.11729554379375111
3330,11576.0,0.03455425,0.24187975,0.014824871029052406
2804,7571.0,0.013208294,0.36983225,0.026968128575320074
1508,2466.0,0.081103,0.3649635,0.1553273427471116
2067,4184.0,0.04780115,0.28680688,0.015544041450777204
1902,3545.0,0.028208746,0.25387868,0.036429585238921314
1689,2948.0,0.0,0.44097695,0.021561338289962824
3181,7429.0,0.04038229,0.282676,0.013672496025437202
2507,5649.0,0.15932024,0.3717472,0.01458986274721712
3420,8912.0,0.011220826,0.3029623,0.1553273427471116
1310,2015.0,0.14888339,0.29776677,0.005817028027498678
2082,4267.0,0.046871338,0.23435669,0.022499527320854605
2837,7870.0,0.03811944,0.2668361,0.008299338866225912
3515,9055.0,0.0,0.20982881,0.01920796774958501
2066,4388.0,0.045578852,0.06836828,0.05711361310133062
3273,7475.0,0.026755853,0.17391305,0.19006588950836295
2630,5617.0,0.017803099,0.23144028,0.03009458297506449
2619,6130.0,0.0,0.19575855,0.04009962640099626
2585,6041.0,0.0,0.24830326,0.006289308176100629
3314,7375.0,0.08135594,0.16271187,0.20664307105907975
3116,9635.0,0.010378826,0.16606122,0.010331595001475942
4621,16362.0,0.012223444,0.17723994,0.02888467214842927
3556,11930.0,0.15088014,0.2514669,0.003895287958115183
3863,12509.0,0.015988488,0.18386762,0.004611443210930829
3186,8167.0,0.012244398,0.14693278,0.037956322024337186
2470,5212.0,0.17267844,0.19186494,0.08032955715756951
3035,7235.0,0.1243953,0.26261228,0.20085015940488848
4398,13765.0,0.043588813,0.18888485,0.087378640776699
3409,9842.0,1.3716725,0.18288966,0.023143130379343322
2881,7927.0,0.0,0.25230226,0.031783402001177165
2772,6993.0,0.24310024,0.2002002,0.04607094746295465
2369,4802.0,0.062473968,0.41649315,0.0417940876656473
1845,3121.0,0.99327135,0.2563281,0.0673965104344851
3584,10840.0,0.027675278,0.2306273,0.12725286728563623
2760,6239.0,0.09616926,0.25645137,0.016035634743875277
2612,5861.0,0.034123868,0.32417676,0.037956322024337186
2311,4673.0,0.08559811,0.17119622,0.029282783986419578
1619,3143.0,0.19090042,0.47725105,0.016285186636073645
4274,13576.0,0.05156158,0.16941662,0.026968128575320074
2479,6018.0,0.0,0.1994018,0.026968128575320074
2531,5818.0,0.034376074,0.25782058,0.06844895137128369
2094,4472.0,0.13416816,0.26833633,0.015544041450777204
4173,14123.0,0.05664519,0.16993557,0.1085034560360071
2458,5321.0,0.0,0.35707572,0.02125562195798164
1753,4049.0,0.024697455,0.24697457,0.20085015940488848
1997,3737.0,0.053518865,0.26759434,0.087378640776699
3385,7704.0,0.05192108,0.2596054,0.02888467214842927
1632,3134.0,0.0,0.31908107,0.15906611389919265
3682,11149.0,0.017938828,0.1973271,0.04237650886054276
2729,7542.0,0.026518164,0.17236808,0.0029373368146214103
5333,23701.0,0.16455002,0.13079616,0.022499527320854605
2613,6674.0,0.0,0.23973629,0.09536307961504811
3272,9692.0,0.010317788,0.26826248,0.03593517576137163
2443,4550.0,0.06593406,0.32967034,0.015544041450777204
2891,6757.0,0.0,0.2663904,0.020358700920988848
3108,7899.0,0.01265983,0.18989745,0.016035634743875277
4556,14826.0,0.94428706,0.22932687,0.19533073929961087
3159,8688.0,0.011510129,0.06906077,0.00505465071067525
3155,8308.0,0.024073182,0.18054888,0.030927835051546393
2833,7796.0,0.0,0.16675217,0.055466237942122194
4627,18108.0,0.016567264,0.2595538,0.050866831777481435
4045,12654.0,0.06322112,0.18176071,0.07062146892655366
1479,2698.0,0.037064493,0.5559674,0.008299338866225912
2197,5138.0,0.019462826,0.13623978,0.028103532024148215
4079,11856.0,0.033738192,0.11808367,0.03311059388843006
3777,9867.0,0.04053917,0.30404377,0.1106035889070147
3367,9259.0,0.010800303,0.18360515,0.007950160397972942
4205,14464.0,0.02074115,0.21432522,0.022183230981325984
3633,12928.0,0.015470297,0.21658416,0.049438202247191004
3418,11682.0,0.21400444,0.2311248,0.049438202247191004
2815,6486.0,0.015417823,0.30835646,0.023470565602154672
2706,6038.0,0.51341504,0.2649884,0.07901768672859144
3212,10106.0,0.039580446,0.17811202,0.13862351335542988
1772,3296.0,0.030339805,0.5157767,0.018376990840674404
4789,19547.0,0.0051158746,0.18928735,0.013448657771214598
3820,10313.0,0.019393,0.1454475,0.20664307105907975
2558,5623.0,0.0177841,0.32011384,0.0052047189451769615
2590,5185.0,0.019286403,0.27000964,0.0588235294117647
4670,14866.0,1.284811,0.27579713,0.09368254425097133
4709,16496.0,0.018186226,0.15761398,0.1756340365015406
2282,5256.0,0.0,0.24733639,0.030927835051546393
1696,2814.0,0.035536602,0.35536602,0.11729554379375111
2412,6184.0,0.08085382,0.16170764,0.015301925080897274
2425,5009.0,0.39928126,0.33938912,0.04237650886054276
1498,2453.0,0.0,0.81532824,0.033565164801935284
3016,9604.0,0.0,0.22907121,0.012360939431396788
4043,11165.0,0.017913122,0.14330497,0.01578859896958617
2452,5221.0,0.0,0.26814786,0.04672220210068814
2763,7018.0,0.014249074,0.18523796,0.018376990840674404
1710,3318.0,0.0,0.18083183,0.004036326942482341
4956,21731.0,0.027610326,0.1518568,0.03544776119402984
3291,9877.0,0.010124532,0.13161892,0.055466237942122194
2311,5205.0,0.019212296,0.36503363,0.04607094746295465
2653,5823.0,0.051519834,0.1545595,0.03955174686882005
3051,8803.0,0.09087811,0.1249574,0.0181058495821727
1541,2710.0,0.22140223,0.18450184,0.006610603948374332
2367,5294.0,0.018889308,0.32111827,0.13274336283185836
3597,13884.0,0.014405071,0.18726592,0.004758026490633975
2673,7172.0,0.041829336,0.12548801,0.034967194133539166
1770,3424.0,0.0,0.55490655,0.004758026490633975
1614,2803.0,0.035676062,0.24973242,0.013898503647691568
2751,7247.0,0.013798812,0.27597627,0.008476172537200979
2019,3975.0,0.050314464,0.42767295,0.032662192393736016
2634,5938.0,0.016840687,0.33681375,0.07901768672859144
5521,28156.0,0.017758204,0.14916891,0.20664307105907975
2130,4699.0,0.021281123,0.21281123,0.048741992386965
3529,13144.0,0.06086427,0.3119294,0.027720314439387668
2364,5423.0,0.0,0.36879954,0.044799858619775555
4438,17505.0,0.0057126535,0.148529,0.050146378317121536
3136,9685.0,0.09292721,0.19617966,0.02849162011173184
3191,8181.0,1.0878866,0.35447988,0.06535582616467434
1584,2983.0,0.16761649,0.30170968,0.007437333578183822
4787,19629.0,0.010189006,0.15283509,0.020358700920988848
3674,10322.0,0.009688045,0.22282502,0.055466237942122194
1190,1990.0,0.0,0.30150753,0.019490969780056027
3943,12252.0,0.024485797,0.18772446,0.19006588950836295
5043,20128.0,0.034777425,0.18879172,0.049438202247191004
3805,10066.0,0.0,0.33777073,0.027720314439387668
2102,4351.0,0.22983223,0.20684901,0.007269236044438349
3658,11539.0,0.008666262,0.19932403,0.043569006000521784
2068,4096.0,0.0,0.34179688,0.01730934018851757
4881,20650.0,0.004842615,0.16949153,0.020953314544786182
4305,17049.0,0.0117308935,0.18182884,0.01132303356650395
3937,15407.0,0.0,0.1622639,0.002804536032191196
4274,15882.0,0.0692608,0.18259665,0.09045014724442571
2889,7378.0,0.027107617,0.27107617,0.01730934018851757
3222,8785.0,0.034149118,0.30734205,0.01578859896958617
3721,12283.0,0.024424002,0.081413336,0.030508474576271188
2437,5522.0,0.072437525,0.23542196,0.044799858619775555
2233,4517.0,0.08855435,0.46491036,0.04417952314165498
3608,10901.0,0.018346941,0.26603064,0.135632183908046
4301,17881.0,0.0055925283,0.14540574,0.024476209124730763
3958,10843.0,0.0461127,0.19367334,0.19533073929961087
4982,20332.0,0.0049183555,0.1967342,0.18503839484765913
4000,14420.0,0.020804439,0.15950069,0.014824871029052406
3170,8290.0,0.024125453,0.26537997,0.07174301011302793
3745,14806.0,0.0,0.15534243,0.012360939431396788
3417,10676.0,0.009366804,0.2903709,0.033565164801935284
3651,12165.0,0.016440608,0.12330456,0.02481943532501642
1351,2417.0,0.5792304,0.45510963,0.0049057578104828295
2525,6300.0,0.0,0.1904762,0.02849162011173184
1903,3591.0,0.027847398,0.27847397,0.04417952314165498
3685,10494.0,0.019058509,0.2572899,0.02849162011173184
4599,19485.0,0.005132153,0.15909675,0.023470565602154672
4056,17066.0,0.023438416,0.18750733,0.040655847415091186
4323,19049.0,0.0,0.15748858,0.005817028027498678
4973,20877.0,0.01915984,0.12932892,0.1299518696778971
2298,5036.0,0.059571087,0.09928515,0.05796053311292489
2276,4679.0,0.06411626,0.1709767,0.0181058495821727
3918,15571.0,0.032110974,0.109177314,0.01132303356650395
2605,6241.0,0.04806922,0.14420766,0.033565164801935284
4218,16547.0,0.07856409,0.066477306,0.024476209124730763
2585,5987.0,0.10021714,0.40086856,0.031783402001177165
4533,15564.0,0.01927525,0.17990233,0.013007365616674505
3557,10768.0,0.046433877,0.19502228,0.04607094746295465
2220,4996.0,0.060048036,0.22017613,0.03311059388843006
3049,7759.0,0.0,0.24487692,0.01679199411997512
2201,4453.0,0.02245677,0.24702449,0.07525823905558288
2113,4607.0,0.1302366,0.2387671,0.0417940876656473
2276,4136.0,0.0967118,0.29013538,0.036429585238921314
2704,6731.0,0.78740156,0.23770614,0.03009458297506449
4256,13173.0,0.015182571,0.13664314,0.01679199411997512
4893,23496.0,0.2042901,0.11916922,0.04672220210068814
2736,7279.0,0.027476301,0.13738151,0.04543025120256547
2608,6384.0,0.01566416,0.3132832,0.05628232430787952
2187,5375.0,0.074418604,0.26046512,0.01679199411997512
2569,6058.0,0.033014193,0.23109937,0.012149484800328089
1658,2968.0,0.57277626,0.33692724,0.012574385510996119
1898,3758.0,0.0266099,0.3459287,0.01892800283035556
2506,6259.0,0.0,0.20770091,0.008834425762325447
2534,6204.0,0.0,0.30625403,0.027720314439387668
2122,3883.0,0.12876642,0.25753284,0.11499663752521858
1884,3542.0,0.028232636,0.28232637,0.1553273427471116
4162,12761.0,0.015672753,0.18807304,0.013898503647691568
3355,9869.0,0.0,0.21278751,0.007950160397972942
1548,2745.0,0.036429875,0.6193078,0.1553273427471116
3338,10854.0,0.0,0.19347706,0.020654359349296294
3966,12754.0,0.007840677,0.16465423,0.02551834130781499
3369,9260.0,0.08639309,0.29157668,0.07525823905558288
2059,3748.0,0.026680896,0.26680896,0.0695236986141842
2602,6576.0,0.15206814,0.243309,0.074060561838745
3293,8413.0,0.011886367,0.20206822,0.019490969780056027
2066,4679.0,0.06411626,0.1709767,0.11499663752521858
3139,7487.0,0.106851876,0.30719915,0.12464183381088827
3469,12141.0,0.016473107,0.21415041,0.013226957799706068
4359,15766.0,0.04439934,0.20296842,0.038480272771553824
2875,7582.0,0.026378265,0.22421525,0.02849162011173184
4459,14705.0,0.020401223,0.19041143,0.0473842782799233
2603,6643.0,0.0,0.15053439,0.0695236986141842
4612,16000.0,0.025,0.2,0.05234587049243893
5498,26492.0,0.0037747247,0.11701646,0.17122969837587
2772,6885.0,0.13071896,0.36310822,0.0417940876656473
2216,4628.0,0.04321521,0.3889369,0.01730934018851757
3284,9759.0,0.0,0.26642075,0.014824871029052406
3277,10161.0,0.8955811,0.24603878,0.0624457935819601
5555,18004.0,0.11108642,0.26660743,0.16295636687444337
3720,11007.0,0.06359589,0.21804306,0.10448227393409336
3736,12151.0,0.01645955,0.21397415,0.032662192393736016
2831,7843.0,0.03825067,0.17850313,0.02481943532501642
2710,7041.0,0.0,0.18463287,0.027341876242033852
1766,3038.0,0.032916393,0.39499673,0.050866831777481435
4100,11208.0,0.008922199,0.16952176,0.014357154379738668
2482,6373.0,0.06276479,0.28244156,0.03744000000000001
1522,2676.0,0.11210763,0.29895365,0.0970888133589478
3069,8411.0,0.011889192,0.19022708,0.040655847415091186
3127,9718.0,0.010290183,0.13377237,0.034026033340945415
5166,22377.0,0.026813246,0.13406622,0.0181058495821727
3761,12222.0,0.05727377,0.13909343,0.01578859896958617
2515,6151.0,0.032515038,0.113802634,0.02849162011173184
2506,6164.0,0.016223231,0.22712524,0.050866831777481435
1413,2552.0,0.0,0.19592477,0.03693114129139863
3751,14462.0,0.04840271,0.11063477,0.10255620572836464
1996,4051.0,0.024685264,0.14811158,0.09536307961504811
2710,6468.0,0.0,0.24737169,0.01783755700513768
2497,5601.0,0.08926977,0.21424745,0.012574385510996119
2800,6717.0,0.0,0.29775196,0.0241370360757851
3252,10717.0,0.009330969,0.11197163,0.029686053961700008
3287,10468.0,0.009552923,0.17195262,0.00956984050265829
4417,13061.0,0.053594667,0.20672229,0.16295636687444337
2755,6659.0,0.075086355,0.2102418,0.20664307105907975
2917,6731.0,0.0,0.34170258,0.030927835051546393
1525,2805.0,0.17825311,0.14260249,0.04672220210068814
2823,8115.0,0.012322859,0.17252003,0.019490969780056027
2511,5177.0,0.2511107,0.17384586,0.04296807592752373
4611,19563.0,0.010223381,0.19424424,0.031352773514580136
2646,6829.0,0.0,0.30751207,0.019490969780056027
4493,14830.0,0.013486177,0.16857721,0.11966701352757544
2964,8096.0,0.049407117,0.24703558,0.023470565602154672
3625,11891.0,0.016819444,0.21024305,0.016285186636073645
3620,11993.0,0.02501459,0.14174935,0.0052047189451769615
1751,3305.0,0.030257186,0.5748865,0.04417952314165498
3314,9403.0,0.021269808,0.23396789,0.010921059193138183
2513,6049.0,0.016531657,0.18184824,0.010138609981877846
3442,10346.0,0.009665571,0.202977,0.021561338289962824
2447,5777.0,0.0,0.3115804,0.029282783986419578
3151,7932.0,0.012607161,0.27735755,0.01112113014727983
4272,16725.0,0.0059790732,0.16143498,0.015544041450777204
2182,4953.0,1.0094892,0.2624672,0.014824871029052406
3196,8298.0,0.03615329,0.38563508,0.01704932939304387
1624,3014.0,0.0331785,0.29860651,0.06535582616467434
1709,3458.0,0.08675535,0.26026607,0.023470565602154672
