gene_identifier,symbol,log2FoldChange,lfcSE,pvalue,padj,baseMean
ENSMUSG00000054161,Fam83e,-0.34285709197908226,0.5494632407003834,0.5326371113114499,0.7097848420838486,0.32606246146928536
ENSMUSG00000034653,Ythdc2,-0.04088551402866806,0.06555488789030003,0.5328353399362231,0.7099108830199834,103.27957109205593
ENSMUSG00000086277,4930558K02Rik,-0.10147287880922251,0.16270256603006725,0.5328436447982728,0.7099108830199834,4.0193117311856525
ENSMUSG00000018906,P4ha2,-0.07109277668986194,0.11398040179968419,0.5328061815454097,0.7099108830199834,17.175508546801012
ENSMUSG00000053861,Gm9925,0.17632694804808108,0.28280374464482555,0.5329587589816799,0.7100145259711119,3.25904589072057
ENSMUSG00000056494,Cngb3,0.21734004228532297,0.34866698546419267,0.5330574173905562,0.7100465136842138,0.5393661410390254
ENSMUSG00000020088,Sar1a,0.05866683432889674,0.09411158849811438,0.5330379630458011,0.7100465136842138,229.08326072613846
ENSMUSG00000045038,Prkce,-0.04501729988306889,0.07223338060735097,0.5331398476259518,0.7100568791120209,2604.1951028480325
ENSMUSG00000110547,Gm29773,0.12998879551447573,0.20857205392244602,0.5331320218246097,0.7100568791120209,2.4536546383704927
ENSMUSG00000073771,Btbd19,0.08080299487740542,0.12966868454763789,0.5331861878000919,0.710068886013927,21.3253291304009
ENSMUSG00000022562,Oplah,-0.08035880548735415,0.12903305038460944,0.5334311282269284,0.7103453579300774,9.743104729964397
ENSMUSG00000068921,Dap3,-0.06644976293472403,0.1067390383708476,0.533584128373396,0.7104993671292423,80.01406256730436
ENSMUSG00000036699,Zcchc12,0.1204608766451503,0.19356721642840422,0.5337310430220884,0.7105202287169887,110.99617917020115
ENSMUSG00000041895,Wipi1,-0.07737246058182463,0.12431302540219523,0.5336787029089194,0.7105202287169887,41.02552501987661
ENSMUSG00000109931,Gm39929,-0.22795778538395076,0.36631902789503284,0.5337491898966824,0.7105202287169887,0.7360877737702756
ENSMUSG00000004668,Abca13,-0.31029695507798355,0.4985265116615671,0.5336603478616035,0.7105202287169887,0.13788760023924446
ENSMUSG00000025224,Gbf1,-0.026920115104306978,0.04328071100306594,0.533949269001118,0.7107368383345417,242.57475896558785
ENSMUSG00000024696,Lpxn,-0.1095298384464229,0.1761155159833207,0.5339941868225135,0.7107468977899319,3.881083028554437
ENSMUSG00000034958,Atcay,0.02723811776985941,0.04380629343358429,0.5340829264940448,0.7108152786919482,364.91797707125704
ENSMUSG00000094958,3110021N24Rik,0.0633505790575581,0.10190390308769717,0.5341590135208095,0.7108668116977881,30.39485216229233
ENSMUSG00000074529,Zfp972,-0.23251745133459994,0.37423827200235477,0.5343966060094076,0.7110835163127209,0.350278409266436
ENSMUSG00000042197,Zfp451,-0.042074336980442946,0.0677174669264925,0.5343879271591685,0.7110835163127209,228.01491805836258
ENSMUSG00000027615,Hps3,-0.05099168107353097,0.08207910051831928,0.5344348264577392,0.7110846369095,21.68126931861444
ENSMUSG00000090207,4930524O07Rik,0.21727956532505838,0.34982188020369354,0.5345240579500823,0.7111038935973683,0.7068682075425485
ENSMUSG00000044496,2510039O18Rik,0.05097515839803175,0.08207013280624081,0.5345226148898223,0.7111038935973683,46.80548109050754
ENSMUSG00000031935,Med17,-0.06084747488909782,0.09800437088805242,0.5346885108062949,0.7112207038448789,28.05435214569464
ENSMUSG00000021972,Hmbox1,-0.036635353305109156,0.05901209276398236,0.534724018455283,0.7112207038448789,224.13276808282072
ENSMUSG00000115480,Gm49249,0.28949287926356565,0.46624966615047836,0.5346675923310313,0.7112207038448789,0.8328187458029455
ENSMUSG00000019894,Slc6a15,-0.08635289852622363,0.13912888415092683,0.5348178410718492,0.7112957640206138,123.42142160261733
ENSMUSG00000020044,Timp3,-0.14551211587720123,0.2345959126299231,0.5350819809508482,0.711597316016004,2.885970363809033
ENSMUSG00000111521,Gm48529,-0.22800483504182215,0.3676347105104981,0.5351300830762264,0.7116115406432358,2.756070545704053
ENSMUSG00000038619,Ensa,0.025433780508609134,0.04102345664823299,0.535270025863317,0.7116260868296836,840.5486225673154
ENSMUSG00000106535,Gm43031,-0.3159558135978388,0.5096974416788179,0.5353308990708782,0.7116260868296836,0.15374392212222893
ENSMUSG00000074881,Mageb3,0.25296898534792395,0.4081595545497152,0.5354028690492674,0.7116260868296836,0.22644896553375324
ENSMUSG00000047675,Rps8,-0.060194361055649424,0.09711616522742399,0.5353775233899115,0.7116260868296836,2651.6127067259895
ENSMUSG00000032047,Acat1,0.05748229999018033,0.09273888370160219,0.5353700156702035,0.7116260868296836,145.9330499244746
ENSMUSG00000044916,1700029I15Rik,-0.1613566523185601,0.26022290018301214,0.5352110985429989,0.7116260868296836,4.049286956738575
ENSMUSG00000030533,Unc45a,-0.046601836226242165,0.07517168550026126,0.5352981523114255,0.7116260868296836,45.70986624394219
ENSMUSG00000036061,Smug1,0.07061656499130842,0.11397188827130383,0.535523576085505,0.711736796943597,30.640054524107182
ENSMUSG00000095552,4933409K07Rik,-0.11543169665196806,0.186387495617047,0.535711957440185,0.7118876975651075,9.407634656446984
ENSMUSG00000003206,Ebi3,0.08795460677882554,0.1420121775071607,0.5356887590165557,0.7118876975651075,8.266526487258757
ENSMUSG00000073427,Gm4924,0.06047611064021552,0.09767070090983364,0.5357953171427194,0.711948740191597,28.923660556268793
ENSMUSG00000028496,Mllt3,-0.04008768696393178,0.06476347988600245,0.5359255858247747,0.7120721011824636,256.73795112870096
ENSMUSG00000033998,Kcnk1,0.08724678873301517,0.14100298045387508,0.5360754836067175,0.7121295922402284,236.43683989188648
ENSMUSG00000021108,Prkch,0.13311857092674154,0.21511419830573228,0.53603003633948,0.7121295922402284,3.2288078275816536
ENSMUSG00000035268,Pkig,-0.07403704124614557,0.11965585043934837,0.5360811548818498,0.7121295922402284,1455.6733658841872
ENSMUSG00000037058,Paip2,0.05390253750444275,0.08714569228628136,0.5362236659166939,0.7122691677418787,239.03243994633385
ENSMUSG00000086312,Gm15336,0.09510865315759305,0.15377987265403156,0.5362637876244509,0.7122727288813485,17.452741049002885
ENSMUSG00000026502,Desi2,-0.05511199021218791,0.08914915071408054,0.5364436191859585,0.7124618410635071,206.90640706119672
ENSMUSG00000034120,Srsf2,0.039126567343638695,0.06333168925286936,0.5367045839154851,0.7127315153140462,339.7510409248519
ENSMUSG00000064308,2410137M14Rik,-0.40695651299779095,0.6588297241512817,0.5367757214894102,0.7127315153140462,0.332081305485917
ENSMUSG00000028700,Pomgnt1,-0.05722008330703027,0.09263942607770305,0.5367965281444309,0.7127315153140462,95.48102727920647
ENSMUSG00000021710,Nln,0.058085626615917076,0.09403790453555204,0.5367842387170789,0.7127315153140462,97.03046261923463
ENSMUSG00000027665,Pik3ca,-0.06863379224621313,0.11114717333304479,0.5369025328308772,0.7128225127067211,167.75654976978674
ENSMUSG00000031409,Tceal6,0.0790576224054947,0.12817024903442495,0.5373552631147596,0.7129051176142022,173.91282165688617
ENSMUSG00000105797,Gm5149,-0.37036509895686465,0.6002731721686053,0.5372385147490419,0.7129051176142022,5.74577904256229
ENSMUSG00000026413,Pkp1,0.4080274534338212,0.6610444911966529,0.5370720942204769,0.7129051176142022,1.711475666126987
ENSMUSG00000032815,Fanca,-0.17408446944015474,0.2821147300748099,0.5371887121236691,0.7129051176142022,2.114676979491323
ENSMUSG00000021504,B4galt7,-0.07928480993314148,0.12854350081952326,0.537370867198724,0.7129051176142022,42.917310217238736
ENSMUSG00000053641,Dennd4a,-0.049501411169047986,0.0802208269947217,0.5371922925685457,0.7129051176142022,241.4585466859293
ENSMUSG00000006005,Tpr,0.059487810195034685,0.09642225449964108,0.5372670197520341,0.7129051176142022,231.6319548372872
ENSMUSG00000032940,Rbm11,-0.07785099517639338,0.1262207660320631,0.5373769652327407,0.7129051176142022,17.246796960480005
ENSMUSG00000068601,Gm10244,-0.09469698882525854,0.1534556604965475,0.5371709145352321,0.7129051176142022,6.910034361996088
ENSMUSG00000027366,Sppl2a,-0.05221590609142273,0.08464575775786388,0.5373167547735638,0.7129051176142022,72.5396396106157
ENSMUSG00000090244,Gm16572,0.24805275762483825,0.40201320987231215,0.5372173225391068,0.7129051176142022,0.687280804253038
ENSMUSG00000040272,Accs,-0.24017918377147776,0.3895218719971859,0.5374985987753655,0.7129064951924442,0.2522066409609387
ENSMUSG00000072889,Nfxl1,-0.057480506137108756,0.0932140581709905,0.5374652027770133,0.7129064951924442,20.037437469735142
ENSMUSG00000110277,Gm45871,0.046870392788431234,0.07601973634937266,0.5375278998654552,0.7129064951924442,35.931400882729854
ENSMUSG00000022702,Hira,-0.05086780681496682,0.08248727930654633,0.5374494033102961,0.7129064951924442,143.5724110381695
ENSMUSG00000020362,Cnot6,0.04440504673935448,0.07203802597499544,0.5376231567973022,0.712983125473118,147.87202977029537
ENSMUSG00000086034,Gm15201,-0.10870461112505012,0.17646857511119302,0.5378946362718956,0.7132203227915743,3.09738224721867
ENSMUSG00000032040,Dcps,0.061742488158259584,0.10023757266620588,0.5379199132559573,0.7132203227915743,18.396829624791497
ENSMUSG00000022833,Ccdc14,-0.10881347325124598,0.17664624425378941,0.5378968109094711,0.7132203227915743,4.2478884319708206
ENSMUSG00000026171,Rnf25,0.05875294206097396,0.0953916336527672,0.5379519770677197,0.7132203227915743,45.154958040203056
ENSMUSG00000073700,Klhl21,-0.09946928447893366,0.16153655181516735,0.5380466488192202,0.7132961287203375,24.589615075408908
ENSMUSG00000029050,Ski,0.04733757949785297,0.07688743671537711,0.5381098397667572,0.7133301924411392,293.1431058881012
ENSMUSG00000104904,9330198I05Rik,-0.18263819559365022,0.29667788700876,0.5381512341536314,0.713335359429953,1.2207198959420507
ENSMUSG00000041245,Wnk3,0.04059702102154693,0.06595675757523234,0.538218195883395,0.7133744136059156,75.64302104043456
ENSMUSG00000057280,Musk,0.23221618923463722,0.3776134879798035,0.538582888166287,0.71380805799606,0.34677003859316985
ENSMUSG00000097463,4930448E22Rik,-0.19800050816827736,0.3220667563075585,0.5386993880020106,0.7139127243016544,0.5854769938244409
ENSMUSG00000023274,Cd4,0.3425811672867775,0.5574539995317,0.5388545361857012,0.71399484877495,0.14477887742435816
ENSMUSG00000115801,AC160336.1,0.14893427947016075,0.24235924974185669,0.5388726514532379,0.71399484877495,4.985171131962909
ENSMUSG00000031545,Gpat4,-0.0292684967454031,0.047632885502513704,0.5389114819995535,0.71399484877495,159.60242903263992
ENSMUSG00000087250,Usp46os1,0.14787258975158893,0.24063983553101673,0.5388865905024849,0.71399484877495,2.729994776419302
ENSMUSG00000089990,Gm15852,0.16714512613589266,0.2722855431716136,0.539308032388591,0.7144704741058883,0.8099973811152372
ENSMUSG00000068284,Usf3,-0.03432571314342561,0.05593153388228718,0.5394073160419485,0.7145522442992848,114.33115251616928
ENSMUSG00000002384,Bmp8b,0.24257477119915438,0.39537542319722996,0.5395258057835188,0.7146594436168822,0.3924379103346586
ENSMUSG00000097787,2700046G09Rik,0.07385304573924406,0.1203954872847451,0.5395984128938089,0.7147058558025358,10.622707555765222
ENSMUSG00000074771,Ankef1,0.12839182296576074,0.2093445756529646,0.5396754837356684,0.7147086083401103,6.029688071610648
ENSMUSG00000087059,Gm12339,-0.1753621666504302,0.28593044816365,0.5396756286167832,0.7147086083401103,1.8797859309063487
ENSMUSG00000115186,Gm49417,-0.15581141940299023,0.25412563948083094,0.5397920344760782,0.7147244605826002,4.807320811000807
ENSMUSG00000096549,Prickle4,-0.14032534185345918,0.22889400807142435,0.539837877108462,0.7147244605826002,2.8774385821254103
ENSMUSG00000050079,Rspry1,0.038812396635805095,0.06330424221456915,0.5398043114879918,0.7147244605826002,119.96728859850585
ENSMUSG00000110534,Gm45708,-0.18942918828267125,0.3089784493773954,0.5398219875161283,0.7147244605826002,1.6354892094536257
ENSMUSG00000054387,Mdm4,-0.035744237616961654,0.058327667341513366,0.5399967650208107,0.7148850701291513,99.10472528255215
ENSMUSG00000021868,Ppif,0.07483746000959053,0.12214784219404964,0.540088382202119,0.7149246196547272,38.954722645145885
ENSMUSG00000016552,Foxred2,-0.21339678955507932,0.34831246981518815,0.5401017994994607,0.7149246196547272,34.70454699377313
ENSMUSG00000090655,Vmn2r120,-0.19692738413961836,0.32147918841556106,0.5401630087080465,0.71495589491838,0.656364217548583
ENSMUSG00000033488,Cryzl2,0.10355562048667279,0.16906891973536875,0.5402034491337319,0.7149596783303266,4.421241086996516
ENSMUSG00000009551,6330409D20Rik,-0.17374637073703184,0.2838607781905539,0.5404828117450742,0.7150806739438271,2.9431034619350958
ENSMUSG00000115692,Gm49163,0.20324105557789135,0.3320240792638516,0.5404534321564074,0.7150806739438271,1.4476901471268235
ENSMUSG00000037475,Thoc2,-0.03115183541026613,0.050877725078885605,0.5403470342612338,0.7150806739438271,229.9093943683206
ENSMUSG00000033405,Nudt15,0.0995805558773311,0.16268913689805925,0.5404775542901508,0.7150806739438271,9.50522310394892
ENSMUSG00000028717,Tal1,0.2277369742843077,0.3720432013104148,0.5404550053996537,0.7150806739438271,0.688370680170469
ENSMUSG00000021610,Clptm1l,-0.040557276179956865,0.06630651023706768,0.5407603752624098,0.7153039364511694,150.62250715849322
ENSMUSG00000034101,Ctnnd1,0.05240935737200117,0.08567795124643328,0.5407350678667955,0.7153039364511694,113.16953393744662
ENSMUSG00000061374,Fiz1,0.07514353466057178,0.12285229898728667,0.540764361545454,0.7153039364511694,42.76645313330383
ENSMUSG00000042064,Myo3b,0.16656817776272617,0.27241192657950725,0.5408970810594212,0.715386635842507,9.44348747510192
ENSMUSG00000042417,Ccno,-0.12071054775789941,0.19743482921488617,0.5409385130783237,0.715386635842507,2.88324058512221
ENSMUSG00000007827,Ankrd26,-0.07352905034710341,0.12026486638255889,0.5409396949429386,0.715386635842507,64.66489964599225
ENSMUSG00000061458,Nol10,0.04100631712867865,0.06708230980442863,0.5410118334949947,0.7154323036569429,59.37461829377711
ENSMUSG00000056413,Adap1,0.022732773178278067,0.03719254902305146,0.5410549525648508,0.7154395925205895,296.05130423566396
ENSMUSG00000090873,Gm17112,0.14151488825825156,0.2315543179863065,0.5410989465654996,0.7154480372158789,2.579264085010261
ENSMUSG00000010025,Aldh3a2,0.05271089473886556,0.08629022874757998,0.5412949869619018,0.7156575044800347,47.749169122366816
ENSMUSG00000021376,Tpmt,0.07212475611085638,0.11810025010686724,0.5413929729708679,0.7157373118692001,7.813113171634448
ENSMUSG00000103400,Gm15853,-0.11494905254218207,0.18829392060871403,0.5415460689821536,0.7158899601359523,3.791627626653468
ENSMUSG00000073184,Gm49957,-0.20712262531034403,0.3393561625799683,0.5416366341357629,0.7159101874382515,1.0420717425519563
ENSMUSG00000068115,Ninl,-0.06011457492795653,0.09848848949997638,0.5416156900981763,0.7159101874382515,15.935740238803058
ENSMUSG00000052221,Ppp1r36,0.2015904950016871,0.3303658522577771,0.5417268197439056,0.7159299075240055,1.266494649067378
ENSMUSG00000029629,Phf14,0.03272182375437758,0.05362084168038348,0.5416998552520218,0.7159299075240055,306.59547642617747
ENSMUSG00000025574,Tk1,-0.3609555478178863,0.5916712146347601,0.5418213833934038,0.7160051401553289,0.23752744930215988
ENSMUSG00000057551,Zfp317,0.05676986790211756,0.09306755839931971,0.5418713647312801,0.7160214518752429,36.56758022926994
ENSMUSG00000052406,Rexo4,0.08389931114577097,0.13759383708853698,0.5420203542406495,0.7161685802940767,84.40500420406303
ENSMUSG00000040009,Gnaz,-0.022206702555176587,0.03642397601359197,0.5420786649977236,0.7161958832499962,382.61767600059494
ENSMUSG00000087487,Ppp2r2cos,-0.31758196019717344,0.5210930364839368,0.5422239042527452,0.7162882823765173,0.1376627544227138
ENSMUSG00000022357,Klhl38,-0.2365978857603907,0.38818320944117174,0.5421926978789247,0.7162882823765173,0.5000672339881316
ENSMUSG00000031839,Hsbp1,-0.047490938781595354,0.07796149493518628,0.5424191173746847,0.7164466631212942,921.299229149935
ENSMUSG00000074746,Pdzd8,-0.06174944243690862,0.10136665753986583,0.5424123144991094,0.7164466631212942,88.84186968372312
ENSMUSG00000035367,Rmi1,0.0506566309255638,0.08316971555763625,0.5424744372812275,0.7164699871451035,28.331665020873817
ENSMUSG00000096993,Gm26787,0.15158980907270336,0.24893792614310561,0.5425600868308784,0.7165333628511372,15.584631740886541
ENSMUSG00000085207,Gm11767,0.1391989635918298,0.22867058363640957,0.5427024931434594,0.7166716805193094,12.740492921096976
ENSMUSG00000025355,Mmp19,0.3729963634060826,0.6128980568725474,0.5428040933727702,0.7167560958092304,0.49526431781886837
ENSMUSG00000018341,Il12rb2,0.226936994501614,0.3730483352711628,0.5429677377282477,0.7169224210537329,1.8247852256322843
ENSMUSG00000027770,Dhx36,0.03220207131079728,0.052948468424505776,0.5430697036883121,0.7170072900941391,195.368966074339
ENSMUSG00000115096,Gm48940,-0.3698130536462868,0.6085808746228123,0.5434099462680695,0.7174067187927657,0.7768063812725645
ENSMUSG00000048310,Pskh1,0.05706396498036423,0.09395444365186785,0.5436134820989662,0.7176256251093425,24.89975036423928
ENSMUSG00000047658,Gal3st3,0.057404807007641674,0.09452605363080599,0.5436579127166526,0.717634480399778,111.60639394676483
ENSMUSG00000110485,Gm45740,-0.14077371412784717,0.23183274390792571,0.5437042474679838,0.7176458477645823,1.1849368580855675
ENSMUSG00000114099,Gm48695,-0.09042212501099305,0.14892696477678535,0.543746387666006,0.7176516774634452,3.330619723823881
ENSMUSG00000038508,Gdf15,-0.23540850090870336,0.38776804889243627,0.543793931008745,0.71766463708015,0.2618284729511805
ENSMUSG00000019975,Ikbip,-0.1336959657651831,0.220299721629952,0.5439291337430787,0.71779327416262,13.129662213241213
ENSMUSG00000004530,Coro1c,0.038011387925716775,0.06264265051472345,0.5439854748509396,0.7178178312800357,203.76102947091877
ENSMUSG00000030205,Gprc5d,0.30859058855284704,0.5086817428814291,0.5440847645524058,0.7178990540189325,0.5987917850890965
ENSMUSG00000017774,Myo1c,0.06976284769838964,0.11502372009394708,0.5441772334427487,0.7179712663163085,14.47435913325545
ENSMUSG00000058006,Mdn1,-0.04471145468252947,0.0737283912283615,0.5442261332341444,0.7179859888104273,105.3015785124002
ENSMUSG00000072511,Hhla1,0.4817948874746144,0.7946705601381506,0.5443271492400925,0.7179948252483025,0.7233131342532835
ENSMUSG00000012640,Zfp715,0.05132207669283185,0.08465440413091703,0.544346055748332,0.7179948252483025,33.749815924624365
ENSMUSG00000037727,Avp,-0.380468553713001,0.6275548085546777,0.5443345243513087,0.7179948252483025,2.6412218668938428
ENSMUSG00000066760,Psg16,0.16920805387942853,0.2791606219179669,0.5444274175828909,0.7180523566345616,5.261661042378568
ENSMUSG00000015461,Atf6b,0.050503596555582286,0.08336808674091556,0.544653866133419,0.7182647268900636,63.674037413469435
ENSMUSG00000112000,Gm47956,0.14560705968458545,0.24036478616947332,0.5446639481768323,0.7182647268900636,2.6890682235871557
ENSMUSG00000063810,Alms1,0.05739223703903201,0.09480776446102165,0.54494396553217,0.7185841824553961,52.52523362039515
ENSMUSG00000039563,2210406O10Rik,-0.0653337716899515,0.10797432035092006,0.5451217200494469,0.7187687553521401,23.074773571359138
ENSMUSG00000101037,Gm28424,0.10035635438291836,0.16600943191605094,0.5454966447785744,0.7192132628919259,11.792924937667548
ENSMUSG00000039252,Lgi2,0.18017100692409543,0.29815463506883133,0.5456527654090295,0.7193692452627427,102.50989360672482
ENSMUSG00000038642,Ctss,-0.31152278894172186,0.5156227013337487,0.5457318856824218,0.7194236985117034,0.16180398471709223
ENSMUSG00000090907,C030017D09Rik,0.13312555328521083,0.2205375932427184,0.5460822876833047,0.719640486134812,4.338016522755947
ENSMUSG00000093622,Gm20703,0.4476345189242805,0.741544789787653,0.5460754603296389,0.719640486134812,0.13671586359191804
ENSMUSG00000086108,Gm5602,0.16079942950294981,0.266397098221562,0.5461042682180695,0.719640486134812,1.1545228892029753
ENSMUSG00000097027,Gm26559,-0.11192130884509373,0.1853873127883118,0.5460323961048803,0.719640486134812,3.6219761476755856
ENSMUSG00000112346,Gm48768,-0.1794931549407602,0.2972938943839187,0.5460054685656528,0.719640486134812,0.9128169406468343
ENSMUSG00000078591,Hs3st4,0.11801275979618848,0.1955215119300462,0.5461233020567852,0.719640486134812,348.307990346292
ENSMUSG00000116331,B230214G05Rik,-0.39921070765855826,0.6615233495274577,0.5461948487182744,0.7196849149478081,1.2322780272554428
ENSMUSG00000064109,Hcst,-0.3325058625392473,0.5512072257597328,0.5463543319795762,0.7198451978377628,0.13086288960414127
ENSMUSG00000034853,Acot11,-0.12495089721846914,0.20716249944415158,0.5464062232565507,0.7198637113041981,2.787760822014826
ENSMUSG00000059866,Tnip2,-0.05386023273988804,0.08931695955677939,0.546493002535027,0.7199281822745207,37.46504146529693
ENSMUSG00000061104,Sap18b,0.10029018895123287,0.16635189403737116,0.5465886854980768,0.7199595536667714,6.105339119271163
ENSMUSG00000027315,Spint1,-0.36597639421200195,0.6070845473018445,0.5466134400054321,0.7199595536667714,0.09103016867621741
ENSMUSG00000041431,Ccnb1,0.36012270451262857,0.597399588533543,0.5466303507760117,0.7199595536667714,82.47785573240884
ENSMUSG00000117171,C230013L11Rik,0.10165092215505239,0.16868864437487008,0.5467781927880131,0.7200778592914232,3.1899352366448976
ENSMUSG00000003233,Dvl3,0.05964020933813603,0.09897666997243613,0.546795876541416,0.7200778592914232,52.8320765002653
ENSMUSG00000115174,Gm35996,-0.26248709277743926,0.4357446095798802,0.5469162488460024,0.7201079798211554,0.35699712825505237
ENSMUSG00000057236,Rbbp4,0.033926029180185446,0.056334323693384154,0.5470233003780152,0.7201079798211554,124.4453242053143
ENSMUSG00000024906,Mus81,-0.09177176982171571,0.15233346810700865,0.5468813113532136,0.7201079798211554,18.387547368839602
ENSMUSG00000116038,Gm46563,0.2321312046106453,0.385476607155783,0.5470458644015632,0.7201079798211554,0.5476318003345104
ENSMUSG00000026380,Tfcp2l1,-0.1773933836145533,0.2945662226717901,0.5470283528700022,0.7201079798211554,0.4948480571461807
ENSMUSG00000111722,Gm47270,-0.10373213749916514,0.17222470629099082,0.5469698356709394,0.7201079798211554,7.462981385526348
ENSMUSG00000073408,Mucl3,-0.39081333091836296,0.6492685018754518,0.547221613889979,0.7202894888703356,0.1718874521707658
ENSMUSG00000046679,C87436,-0.07606518076567755,0.1264054302598051,0.5473368063049109,0.7203912690704735,59.16015263124696
ENSMUSG00000066839,Ecsit,0.07286445066261343,0.12111394029479834,0.5474277620164745,0.7204387756218171,68.6947500008066
ENSMUSG00000047428,Dlk2,-0.07365623139304127,0.122436405358278,0.5474486406848711,0.7204387756218171,52.20498944691631
ENSMUSG00000059325,Hopx,-0.11178132262001894,0.18584164203007755,0.547515700529388,0.7204771866134798,6.593993091441571
ENSMUSG00000074358,Ccdc61,-0.11719403828323395,0.19488243878637238,0.5476018238045499,0.7205406761694395,23.688444408588385
ENSMUSG00000034165,Ccnd3,0.13122654898086578,0.21827230031352296,0.5477029949323893,0.7206239557088162,28.342541485073504
ENSMUSG00000108861,5930435M05Rik,0.3370602560277002,0.5606960003090362,0.5477426307227163,0.7206262660351975,1.0494440749833467
ENSMUSG00000106061,Gm43773,0.15171414154804988,0.25244275805337607,0.5478504240356512,0.7207182398765113,5.06182621452975
ENSMUSG00000017550,Atad5,0.06910986215386121,0.11508174340629114,0.5481540995298475,0.7210678737004438,17.963056323798206
ENSMUSG00000028953,Abcf2,-0.03726248273564616,0.062077841161746486,0.5483368600959968,0.7212584129479529,89.30424442983859
ENSMUSG00000024799,Tm7sf2,-0.0701108548766145,0.11686075321339273,0.5485381555756865,0.7214733041808532,17.70287023853923
ENSMUSG00000033508,Asprv1,-0.15196794615583853,0.253331685380029,0.5485879625618293,0.7214889318891282,1.8042660876217937
ENSMUSG00000060679,Mrps9,0.047705360833615776,0.07954921122211071,0.5487087115774636,0.7215479732528974,77.65092880219763
ENSMUSG00000053916,Nanp,-0.0680129516970535,0.11340920566485282,0.5486976595989017,0.7215479732528974,39.778284282244016
ENSMUSG00000023007,Prpf40b,-0.04526910243680967,0.07551150266194889,0.5488398933120939,0.7216705923672432,73.92218690383534
ENSMUSG00000094962,Gm21954,-0.29022166914475717,0.48416721643547345,0.5488898741818182,0.7216864307439982,0.549961176469137
ENSMUSG00000032038,St3gal4,0.05847503826192102,0.09757677440045923,0.5489914514518057,0.7217701017566795,23.43643800228236
ENSMUSG00000039648,Kyat1,-0.08952547018144785,0.14943566295068292,0.549112607125003,0.7218296184318723,15.54104856905423
ENSMUSG00000020923,Ubtf,-0.034024562701687425,0.05679351961231796,0.549111307801316,0.7218296184318723,197.4093019161467
ENSMUSG00000028048,Gba,0.058310391743181804,0.0973528059785094,0.5491998665838462,0.7218944421951974,21.647668604713008
ENSMUSG00000022941,Ripply3,-0.32816821156729836,0.5480754737832478,0.5493298478395052,0.7219655285180483,1.4659613483819145
ENSMUSG00000109420,Gm44702,0.26033097905709435,0.4347520137361245,0.5493040023298645,0.7219655285180483,1.359071225552786
ENSMUSG00000026280,Atg4b,-0.034492012966613354,0.05761492621932646,0.5493966120466365,0.7220033951074338,111.23452768411292
ENSMUSG00000045989,4930451I11Rik,-0.27357631754690753,0.4572810191760185,0.5496615381419152,0.7222517683113548,2.873530533083728
ENSMUSG00000014601,Strip1,0.03889437162377431,0.06500613174775882,0.5496274308476006,0.7222517683113548,90.97114429000779
ENSMUSG00000028842,Ago3,0.05533188333515988,0.09258800423467935,0.5500975510393014,0.7227747642082788,249.73449243921527
ENSMUSG00000034035,Ccdc17,-0.13032437710482458,0.21812174108406612,0.5501838983352509,0.7228382929509539,4.040343389185244
ENSMUSG00000028683,Eif2b3,-0.07499006393220382,0.12553801463124442,0.550274096070289,0.722906871323885,39.4705396451526
ENSMUSG00000044719,E230025N22Rik,-0.5188509495036764,0.8687195933080687,0.5503342014696522,0.7229123391377535,0.5275414309713392
ENSMUSG00000022433,Csnk1e,0.03462797899404392,0.057981039095440064,0.5503542581860852,0.7229123391377535,282.000379277719
ENSMUSG00000042207,Kdm5b,-0.026462368595188128,0.04434776002735669,0.5507067863454764,0.7230980907890819,220.14604373180245
ENSMUSG00000030337,Vamp1,0.055537028544916024,0.09305337873667152,0.5506210261654116,0.7230980907890819,59.407095300498874
ENSMUSG00000024392,Bag6,-0.043213792878285584,0.07242143353190222,0.5507083980762928,0.7230980907890819,85.61005790940567
ENSMUSG00000029267,Mtf2,0.08104685975047987,0.1358212749194158,0.5506963600844641,0.7230980907890819,184.37153317522882
ENSMUSG00000023912,Slc25a27,0.07529549591196254,0.1261391237142086,0.5505579872686243,0.7230980907890819,156.38664819240668
ENSMUSG00000109482,Gm4756,-0.23194135411187763,0.38872245637949543,0.5507237298908225,0.7230980907890819,0.424322595854405
ENSMUSG00000043190,Rfesd,0.06493578625126047,0.10885923858186979,0.5508335825218162,0.7231924136573521,27.29357576103547
ENSMUSG00000002020,Ltbp2,-0.3238119207472688,0.5429701008413489,0.5509270418593115,0.7232652021483363,0.39045494715479545
ENSMUSG00000063727,Tnfrsf11b,0.12239949049231225,0.20527824850864448,0.5510006307095262,0.7233118961232422,4.474083992435806
ENSMUSG00000037062,Sh3glb1,-0.027363288193141048,0.04590625192519209,0.5511292123695306,0.7234307690690644,197.39814231982308
ENSMUSG00000022248,Rad1,-0.11531725697768079,0.19352215686144664,0.5512509963101708,0.7235407033120388,14.344692481780521
ENSMUSG00000043340,6530409C15Rik,-0.0687114263023673,0.11533680973732427,0.5513450200981633,0.7236141885027567,12.631804187104741
ENSMUSG00000027406,Idh3b,0.06111019836270582,0.1026254544663793,0.5515305252721736,0.7237577921485708,253.95258403493207
ENSMUSG00000017781,Pitpna,0.04097556724704229,0.06881047126767845,0.5515196747207658,0.7237577921485708,665.2479246591057
