n_genes_by_counts,total_counts,pct_counts_mt,pct_counts_ribo
4426,14640.0,0.027322406,0.24590164
3152,9357.0,0.03206156,0.08549749
3743,11550.0,0.043290045,0.14718615
3671,11892.0,0.033636056,0.17658931
3483,10713.0,0.037337814,0.15868571
2952,7390.0,0.054127198,0.2435724
3265,8450.0,0.04733728,0.26035503
1386,2696.0,0.11127597,0.44510388
3447,10828.0,0.036941264,0.18470632
2690,7142.0,0.12601513,0.25203025
2867,6617.0,0.07556295,0.16623847
2558,5993.0,0.0,0.15017521
3916,12887.0,0.023279274,0.17847443
3593,9429.0,0.053027894,0.21211158
5196,22474.0,0.004449586,0.17353386
2624,6989.0,0.014308198,0.11446559
4862,21716.0,0.0230245,0.16577639
3040,8997.0,0.033344448,0.25564075
5460,20490.0,0.0097608585,0.24890189
2731,6741.0,0.02966919,0.40053403
2886,6546.0,0.015276505,0.2902536
2644,6807.0,0.05876304,0.33788747
2438,5712.0,0.15756303,0.12254903
2888,7323.0,0.2458009,0.28676772
2635,6269.0,0.0,0.36688468
2269,4732.0,0.042265426,0.2747253
4264,14747.0,0.047467284,0.22377433
3227,9484.0,0.010544074,0.23196964
3913,16571.0,0.018103916,0.12069278
5630,21083.0,0.37945265,0.17549685
3823,11944.0,0.0,0.25117213
2162,4830.0,0.04140787,0.41407868
3222,7978.0,0.050137877,0.26322386
3495,10604.0,0.02829121,0.19803849
3058,9270.0,0.0,0.15102482
2109,4666.0,0.0,0.25717962
3467,8836.0,0.43005884,0.16976006
6717,34341.0,0.16015841,0.16598237
1207,1824.0,0.0,0.4385965
2630,5996.0,0.016677786,0.20013343
3474,9848.0,0.010154346,0.22339563
2101,4548.0,0.06596306,0.1539138
1756,3466.0,0.0,0.23081361
5896,26884.0,0.0037196844,0.1673858
2825,7831.0,0.0,0.2553952
2827,8356.0,0.035902344,0.22738153
2324,5360.0,0.018656716,0.2425373
3309,10500.0,0.028571429,0.1904762
1924,3639.0,0.0,0.6320418
2013,4507.0,0.0,0.2884402
3434,8425.0,0.011869436,0.21364984
447,542.0,0.36900368,2.2140222
1722,3265.0,0.06125574,0.15313937
2172,4549.0,0.0,0.2857771
4767,21367.0,0.018720457,0.15912388
3255,8223.0,0.024322024,0.3161863
2055,4907.0,0.0,0.38720194
3396,9424.0,0.04244482,0.28650254
1687,3098.0,0.22595222,0.41962555
2261,5088.0,0.07861635,0.3537736
4574,16431.0,0.01825817,0.20083988
4814,20727.0,0.004824625,0.13991413
4752,13733.0,0.021845192,0.20388845
2940,8282.0,0.012074378,0.12074378
3322,7863.0,0.025435584,0.3433804
2974,8290.0,0.012062727,0.21712908
3301,9569.0,0.5016198,0.21945867
2091,4268.0,0.046860356,0.09372071
3274,9829.0,0.0101739755,0.31539324
2137,4848.0,0.020627063,0.28877887
3027,8370.0,0.035842292,0.14336917
1769,3516.0,0.0,0.2844141
2424,4965.0,0.12084593,0.1611279
2974,8471.0,0.023609962,0.22429465
2180,4601.0,0.021734405,0.32601607
3580,11463.0,0.0,0.218093
4595,17969.0,0.0,0.18364961
2377,5245.0,0.30505243,0.26692086
3486,9673.0,0.02067611,0.21709915
3087,8347.0,0.011980352,0.26356775
2308,5226.0,0.038270187,0.24875621
3315,9967.0,0.010033109,0.27089396
2123,4415.0,0.06795017,0.20385052
2169,4222.0,0.14211275,0.37896731
2545,6250.0,0.031999998,0.208
2790,7337.0,0.0,0.14992504
2270,5301.0,0.0,0.13205054
4477,13541.0,0.96004725,0.13292962
3492,9667.0,0.031033412,0.15516706
4613,16214.0,0.00616751,0.16035526
4516,16178.0,0.04944987,0.2719743
3412,11044.0,0.018109381,0.16298443
4787,20892.0,0.0,0.15316868
4592,16179.0,0.018542556,0.21632981
3064,8872.0,0.0,0.15779981
3923,12909.0,0.015493066,0.21690293
3100,8893.0,0.0,0.14618239
4441,15317.0,0.0065286933,0.2219756
1778,3262.0,0.0,0.21459228
2020,3750.0,2.1066668,0.50666666
2461,5246.0,1.4296607,0.8959207
3306,8188.0,0.0,0.30532485
4350,15044.0,0.03988301,0.2127094
3532,9463.0,0.03170242,0.14794463
4243,17690.0,0.011305822,0.13566987
868,1179.0,1.2722646,0.6785411
3503,8907.0,0.0,0.21331537
4182,13883.0,0.021609161,0.22329468
2994,8503.0,0.011760555,0.18816888
2623,6453.0,0.0,0.35642338
2145,4046.0,0.049431536,0.32130498
3608,11039.0,0.0,0.13588187
3315,7909.0,0.2655203,0.29080793
3811,12214.0,0.0,0.23743245
1700,3036.0,0.032938078,0.42819497
3151,7607.0,0.013145787,0.22347838
5296,23422.0,0.029886432,0.1750491
2267,5101.0,0.0,0.17643599
5144,18892.0,0.005293246,0.21702307
3640,9637.0,0.03113002,0.17640345
2808,6756.0,0.23682652,0.19242154
4138,13251.0,0.09055921,0.18111841
3189,9445.0,0.021175224,0.15881419
4566,16254.0,0.018456995,0.1968746
3048,7330.0,0.054570258,0.20463847
3028,7164.0,0.013958681,0.29313233
3131,7343.0,0.08171047,0.28598666
4983,16109.0,0.04966168,0.22968526
1470,2450.0,0.08163265,0.36734694
443,521.0,0.38387716,1.5355086
2259,4749.0,0.0,0.33691305
3035,7593.0,0.026340049,0.1580403
3680,11568.0,0.03457815,0.22475797
2945,7735.0,0.012928249,0.21978024
3077,8883.0,0.078802206,0.21389171
6157,28672.0,0.013950894,0.1813616
4703,18114.0,0.027602961,0.17113835
1921,3948.0,0.025329283,0.30395138
2112,4283.0,0.07004436,0.18678497
1773,3446.0,0.029019153,0.14509577
3493,9524.0,3.1709366,0.38849223
3273,8756.0,0.07994518,0.2284148
3122,8347.0,0.0,0.17970528
1109,1945.0,0.051413883,0.20565553
1142,2239.0,0.044662796,0.17865118
2017,4165.0,0.024009604,0.31212485
2147,4215.0,0.071174376,0.3321471
1408,2380.0,0.042016808,0.0
3825,11369.0,0.026387544,0.24628375
2953,7854.0,0.038197096,0.16552074
3343,8389.0,0.16688521,0.20264632
2976,8191.0,0.024417043,0.19533634
1377,2224.0,0.22482015,0.35971224
4910,16042.0,0.24311183,0.13714
3288,10686.0,0.009358038,0.20587684
514,641.0,0.0,1.0920438
1980,3899.0,0.17953321,0.28212363
3285,8747.0,0.011432491,0.36583972
4316,12271.0,0.13038872,0.22818027
1355,2368.0,0.08445946,0.08445946
2746,7361.0,0.027170222,0.21736178
4372,13264.0,0.030156815,0.2035585
492,591.0,0.8460237,1.6920474
3396,12107.0,0.008259685,0.20649213
2470,5368.0,0.018628912,0.07451565
3863,13821.0,0.10129513,0.1519427
3557,9446.0,0.021172984,0.19055685
3056,9566.0,0.04181476,0.25088856
3413,9864.0,0.010137875,0.14193025
3108,8017.0,0.024946988,0.09978795
2958,6708.0,0.26833633,0.35778174
3000,7653.0,0.052267086,0.18293479
2928,7610.0,0.06570302,0.18396847
3584,10412.0,0.03841721,0.16327314
2255,5331.0,0.0,0.24385668
4041,13543.0,0.022151664,0.1919811
2227,4381.0,0.091303356,0.20543255
1355,2248.0,0.08896797,0.40035588
3604,9812.0,0.0,0.24459843
3244,7518.0,0.7847832,0.21282256
4965,18204.0,0.109865956,0.14282575
2657,6626.0,0.015092062,0.28674915
4121,14193.0,0.0,0.16205171
2639,6191.0,0.0,0.32304958
3233,8721.0,0.14906548,0.06879944
2154,3936.0,0.025406502,0.25406504
2179,4445.0,0.06749156,0.1799775
2970,8583.0,0.04660375,0.26797158
3316,9740.0,0.0,0.18480492
2605,5656.0,0.12376238,0.37128714
2601,6402.0,0.0,0.2499219
2713,6497.0,0.0153917195,0.27705097
3580,11720.0,0.0,0.21331058
2250,4953.0,0.08075914,0.32303655
3113,9163.0,0.010913456,0.22918259
5616,24292.0,0.04939898,0.18936276
2769,5881.0,0.03400782,0.20404693
4189,11807.0,0.025408657,0.27102566
2167,4289.0,0.0,0.41967827
1915,4066.0,0.04918839,0.36891294
4343,12061.0,0.22386204,0.15753254
3140,6912.0,0.028935185,0.17361112
3020,8858.0,0.022578461,0.23707384
5349,17574.0,0.15932627,0.22760898
3588,10183.0,0.039281156,0.12766376
2209,4606.0,0.021710811,0.26052973
3979,14218.0,0.0,0.18990013
3491,9197.0,0.010873111,0.30444708
3189,8209.0,0.012181751,0.2801803
2827,6780.0,0.07374631,0.16224189
3913,10812.0,0.06474288,0.2682205
1173,1880.0,0.053191487,0.4787234
3186,8780.0,0.11389522,0.18223234
3184,9573.0,0.0104460465,0.17758279
1337,2117.0,0.89749646,0.5668399
2054,3753.0,0.026645351,0.42632562
4433,13688.0,0.007305669,0.29953244
2528,5884.0,0.016995242,0.33990481
4838,18110.0,0.0,0.22087243
3670,9896.0,0.03031528,0.2829426
2571,5725.0,0.0349345,0.419214
3451,9574.0,0.031334866,0.22978902
3127,6884.0,0.014526438,0.33410808
2435,4635.0,0.12944983,0.30204964
1776,3446.0,0.058038305,0.17411491
3010,8105.0,0.037014186,0.17273287
2183,3724.0,0.053705692,0.26852846
2912,6503.0,0.046132553,0.33830538
4056,15768.0,0.050735667,0.18391679
2301,5517.0,0.018125793,0.2356353
2584,5709.0,0.10509721,0.33280784
3037,8838.0,0.011314777,0.1923512
1935,3608.0,0.08314856,0.22172949
2368,4827.0,0.24860162,0.207168
2232,4697.0,0.0,0.23419203
6982,42378.0,0.04247487,0.14158289
3360,10275.0,0.03892944,0.21411192
4132,14119.0,0.007082654,0.21247964
2935,6411.0,0.07799096,0.24957106
2306,4890.0,0.0,0.36809817
2959,6653.0,0.030061625,0.18036975
4712,15822.0,0.01896094,0.26545316
2249,4663.0,0.021445422,0.2144542
2794,7020.0,0.14245014,0.22792022
3861,12277.0,0.04072656,0.15476093
3260,9426.0,0.06365372,0.20157012
3315,8814.0,0.045382343,0.36305875
2592,5599.0,0.12502232,0.35720664
1821,3259.0,0.030684259,0.52163243
3308,8317.0,0.024047133,0.2885656
2523,5540.0,0.12635379,0.433213
3472,9255.0,0.054024853,0.2593193
2045,4230.0,0.023640662,0.28368795
2764,7336.0,0.0,0.24536532
2072,4155.0,0.048134778,0.31287605
4184,15517.0,0.019333635,0.25133723
2585,5630.0,0.0,0.4973357
1287,2033.0,0.0,0.44269553
5022,20317.0,0.009843973,0.19687945
3146,8560.0,0.035046726,0.2686916
3942,12858.0,0.101104364,0.18665422
2296,4240.0,0.6132076,0.18867925
1848,3603.0,0.0,0.2220372
3243,8070.0,0.012391575,0.13630731
490,587.0,0.17035775,1.362862
1415,2449.0,0.040832993,0.36749694
5333,23706.0,0.029528389,0.20669873
799,1248.0,0.0,0.32051283
2553,5592.0,0.05364807,0.21459228
2802,7700.0,0.012987012,0.24675325
3676,10204.0,0.039200313,0.2646021
5727,23920.0,0.08779264,0.18812709
3825,10711.0,0.018672394,0.19606012
5186,20536.0,0.14121543,0.2191274
3277,9962.0,0.0,0.14053403
2703,5924.0,0.033760972,0.32072926
3125,8172.0,0.28144884,0.23250124
2851,7427.0,0.013464387,0.2019658
5144,19642.0,0.10182263,0.23928317
3106,9226.0,0.0,0.14090614
2947,6639.0,0.01506251,0.21087514
3647,11757.0,0.0,0.28068385
4668,18378.0,0.0,0.20132768
3885,11311.0,0.09725047,0.18565997
444,549.0,0.0,1.0928961
2828,7057.0,0.028340654,0.29757687
4967,19038.0,0.17333753,0.26788527
3866,12232.0,0.065402225,0.20438196
3055,6349.0,0.0,0.28350922
1301,2236.0,0.044722717,0.49194992
4949,17528.0,0.051346414,0.20538566
2307,4903.0,0.061187025,0.26514378
2560,6027.0,0.11614402,0.21569604
2796,6313.0,0.06336132,0.25344527
4657,17588.0,0.15351376,0.22742778
557,689.0,0.0,0.5805515
2357,6176.0,0.0,0.22668394
4716,19330.0,0.010346612,0.22762546
2524,5853.0,0.13668205,0.15376729
2688,5738.0,0.017427675,0.17427675
2333,5473.0,0.07308606,0.16444363
3638,11330.0,0.026478376,0.18534863
3166,9060.0,0.011037528,0.30905077
2916,8534.0,0.035153504,0.17576753
2198,4456.0,0.06732495,0.22441652
5164,20422.0,0.009793361,0.083243564
5553,21780.0,0.05509642,0.23875116
3255,7908.0,0.025290845,0.26555386
4399,13100.0,0.045801528,0.20610687
3010,7095.0,0.014094432,0.31007752
1932,3835.0,0.05215124,0.18252933
3880,12348.0,0.9880142,0.23485585
4504,12889.0,0.07758554,0.21723951
4046,12814.0,0.0,0.20290308
3518,10125.0,0.02962963,0.14814815
3217,8784.0,0.011384335,0.30737704
6243,23083.0,0.04765412,0.2296062
6135,24990.0,0.14805922,0.20808324
2852,6016.0,0.0,0.3324468
3495,9755.0,0.020502307,0.16401845
2714,6512.0,0.0,0.27641276
2732,7698.0,0.05196155,0.24681737
2619,6483.0,0.0154249575,0.2930742
3802,12103.0,0.066099316,0.14872345
2398,4960.0,0.18145162,0.34274194
4727,17984.0,0.022241993,0.19461744
5804,23365.0,0.11983736,0.24823454
2529,5563.0,0.07190365,0.41344598
4959,17137.0,0.029176638,0.21007177
3701,10596.0,0.018875048,0.15100038
1664,2794.0,0.03579098,0.46528274
1459,3084.0,0.064850844,0.064850844
2173,4517.0,0.022138588,0.46491036
1468,2574.0,0.03885004,0.11655012
2456,5191.0,0.038528223,0.26969755
2799,7006.0,0.114187844,0.35683697
4270,12765.0,0.015667843,0.21151586
2119,4010.0,1.2468828,0.37406483
1996,3964.0,0.0,0.25227043
3730,10902.0,0.0,0.17427996
2270,5218.0,0.019164432,0.26830205
2170,4770.0,0.02096436,0.2725367
2496,5771.0,0.051984057,0.2772483
2220,4923.0,0.0,0.18281536
4850,16862.0,0.011860989,0.23721978
3455,12916.0,0.007742335,0.16258904
4048,13427.0,0.0074476805,0.23832577
3771,10781.0,0.0,0.13913366
3487,10902.0,0.0,0.22931571
3412,10701.0,0.0,0.21493319
2299,5168.0,0.019349845,0.15479876
4195,14080.0,0.0071022725,0.17755683
4892,19981.0,0.265252,0.14013313
2685,5996.0,0.016677786,0.23348899
2563,6311.0,0.0,0.14260814
2210,4780.0,0.041841004,0.14644352
3471,11557.0,0.008652764,0.13844423
3528,9893.0,0.18194683,0.18194683
4585,15643.0,0.051141087,0.23013489
3794,12179.0,0.024632566,0.12316282
3043,8446.0,0.023679849,0.13023916
2283,4124.0,0.096993215,0.26673132
2885,6803.0,0.10289578,0.30868733
2570,6851.0,0.029192818,0.18975332
4644,18745.0,0.005334756,0.15470792
5321,20695.0,0.0096641695,0.18361923
2786,7897.0,0.12663037,0.21527162
1978,3931.0,1.0175529,0.48333755
1492,2625.0,0.07619047,0.57142854
1836,3648.0,0.0,0.35635963
925,1691.0,0.0,0.23654641
4300,15002.0,0.0066657774,0.23330222
2223,3955.0,0.07585335,0.37926674
3935,13550.0,0.007380074,0.11808118
4328,15094.0,0.053001195,0.19875449
3204,8806.0,0.0,0.24982965
2169,4878.0,0.0,0.08200082
3704,13523.0,0.014789618,0.12571175
2140,4108.0,0.0,0.3164557
3028,9507.0,0.08414852,0.21037132
5301,21715.0,0.018420447,0.21644025
3404,8910.0,0.022446688,0.30303028
472,572.0,1.5734266,0.6993007
2700,6312.0,0.015842838,0.2059569
2871,7042.0,0.0,0.19880715
3800,12214.0,0.0,0.22924513
3449,9782.0,0.0,0.11245144
3742,10460.0,0.009560229,0.17208412
4704,16047.0,0.1121705,0.13709727
1652,2836.0,0.07052186,0.17630465
2780,7486.0,0.013358268,0.26716536
3559,10238.0,0.06837273,0.13674545
3195,7561.0,0.17193493,0.19838645
4577,18988.0,0.0,0.08426374
2052,4345.0,0.046029918,0.29919448
4022,13530.0,0.02217295,0.14042868
3978,13227.0,0.015120586,0.10584411
5461,23393.0,0.0,0.16244176
1409,2376.0,0.25252524,0.46296296
5963,29623.0,0.006751511,0.12152719
1945,3958.0,0.05053057,0.27791813
4091,13532.0,0.022169672,0.20691694
2559,6785.0,0.014738394,0.2358143
4283,14804.0,0.0067549315,0.15536341
2322,4359.0,0.045882083,0.27529252
1460,2510.0,0.03984064,0.15936255
3149,8688.0,0.023020258,0.14963168
2844,6917.0,0.23131415,0.17348562
1937,4122.0,0.07278021,0.26686075
3267,7638.0,0.0392773,0.2356638
2873,6612.0,0.0907441,0.1814882
2333,4909.0,0.8148299,0.4685272
6488,34893.0,0.0028659045,0.19201559
1965,3336.0,0.05995204,0.2997602
2960,8086.0,0.024734108,0.23497404
652,801.0,0.0,0.24968788
3122,7857.0,6.2364774,0.21636756
2197,4284.0,0.09337068,0.1633987
4386,14086.0,0.09229022,0.17748119
2082,4680.0,0.021367522,0.1923077
3122,8898.0,0.07866936,0.24724656
3950,11137.0,0.11672802,0.2065188
3380,11461.0,0.0,0.17450485
4773,17104.0,0.011693171,0.1637044
5680,25964.0,0.015405946,0.18487136
1710,2928.0,0.034153003,0.6147541
1813,3786.0,0.0,0.2905441
2947,7657.0,0.013059945,0.32649863
4720,17836.0,0.0,0.15137923
2382,5420.0,0.036900368,0.25830257
2500,6499.0,0.015386983,0.2769657
3000,6845.0,0.043827612,0.26296565
2462,6017.0,0.049858734,0.26591325
2577,6046.0,0.0,0.1653986
4601,16089.0,0.1616011,0.24861707
4502,16012.0,0.037471894,0.18735948
4878,18557.0,0.47960338,0.16705287
4419,14968.0,0.00668092,0.23383217
6018,24914.0,0.11238661,0.17660752
4104,12125.0,0.074226804,0.15670103
4891,23290.0,0.008587376,0.1846286
3278,9032.0,0.022143489,0.16607618
5120,20191.0,0.0049527017,0.13372295
3874,11501.0,0.008694896,0.19128773
2849,8069.0,0.0,0.14871731
2999,7465.0,0.06697924,0.2813128
2735,5592.0,0.0,0.32188842
3476,11001.0,0.03636033,0.07272066
5443,21440.0,0.03731343,0.16324627
4638,15605.0,0.006408202,0.16020507
2325,4674.0,0.06418485,0.32092425
2074,4262.0,0.0,0.14077897
4707,18507.0,0.005403361,0.15129411
3520,9726.0,0.6991569,0.33929673
3909,13923.0,0.0,0.22265318
3028,9082.0,0.1211187,0.2422374
3130,8840.0,0.011312217,0.22624436
3177,8288.0,0.03619691,0.24131273
2918,6101.0,0.08195378,0.24586134
3246,8640.0,0.011574074,0.1388889
1791,3623.0,0.027601436,0.1656086
4056,11865.0,0.05899705,0.2359882
4699,19826.0,0.005043882,0.17149198
2812,7219.0,0.013852335,0.30475137
4102,13318.0,0.06757771,0.12013815
2978,9103.0,0.010985389,0.16478084
4739,19307.0,0.015538406,0.16056353
4406,13723.0,0.029148147,0.24775924
470,553.0,0.0,2.5316455
2733,7342.0,0.027240533,0.42222828
5667,24711.0,0.008093561,0.17401157
3639,13750.0,0.021818181,0.14545454
2154,4853.0,0.04121162,0.12363487
3089,10162.0,0.029521747,0.23617397
5240,17872.0,0.9959714,0.25738585
3562,9567.0,0.010452597,0.20905195
2638,5541.0,0.018047284,0.2165674
2897,7522.0,0.13294336,0.27918106
3350,10800.0,0.018518519,0.21296297
5401,22418.0,0.049067713,0.18288875
3850,10256.0,0.01950078,0.1852574
1230,2040.0,0.19607845,0.5392157
2224,5067.0,0.019735543,0.3157687
1628,3139.0,0.25485823,0.22300096
3669,8755.0,1.9074814,0.41119358
3508,8958.0,1.082831,0.40187544
4559,17712.0,0.02258356,0.17502257
2519,6493.0,0.046203602,0.16941321
4749,19532.0,0.14335449,0.13823469
3524,9899.0,0.0,0.25255078
959,1879.0,0.1064396,0.4257584
1302,1984.0,0.0,0.20161289
3468,9397.0,0.042566776,0.2128339
5536,28294.0,0.010602955,0.12370114
3037,8353.0,0.08380223,0.1795762
2424,4935.0,0.06079027,0.22289766
3234,9749.0,0.0,0.2769515
3190,9503.0,0.15784489,0.26307482
3646,11206.0,0.017847583,0.2944851
2729,6899.0,0.08696912,0.18843311
2098,4015.0,0.049813204,0.2988792
4581,14497.0,0.034489896,0.21383734
2678,5968.0,0.13404827,0.33512065
3261,7187.0,0.041742034,0.23653819
1348,2256.0,0.04432624,0.6205674
3945,13004.0,0.107659176,0.16917871
4299,14265.0,0.30143708,0.29442692
2840,8364.0,0.071736015,0.22716403
3963,11105.0,0.018009907,0.22512381
3088,6963.0,0.07180813,0.28723252
4548,13060.0,0.053598773,0.24502295
1716,3328.0,0.12019231,0.60096157
3741,9348.0,0.053487375,0.3102268
2046,3973.0,0.10067959,0.37754846
4442,17629.0,0.022689886,0.16450167
2686,7382.0,0.013546464,0.16255757
3107,9454.0,0.042310134,0.13750795
2334,5399.0,0.27782923,0.24078533
3167,9078.0,0.0110156415,0.18726592
3994,11440.0,0.034965035,0.20104896
3341,9026.0,0.210503,0.1994239
6894,35667.0,0.047663108,0.18504499
2511,5490.0,0.036429875,0.3096539
3233,8989.0,0.04449883,0.12237179
6021,30340.0,0.0626236,0.21094266
1956,4187.0,0.047766898,0.1433007
4083,11978.0,0.033394556,0.16697279
3126,7842.0,0.7651109,0.24228513
2421,5663.0,0.03531697,0.17658485
3374,10381.0,0.0,0.20229265
6093,24819.0,0.004029171,0.19742939
2795,7873.0,0.0,0.25403276
3584,10935.0,0.04572474,0.2103338
3372,8435.0,0.5690575,0.20154122
3951,11035.0,0.009062075,0.20842773
3147,9342.0,0.010704346,0.18197387
2890,8182.0,0.012221951,0.20777315
7501,49106.0,0.0,0.17920417
2869,7979.0,0.012532899,0.22559217
4727,18493.0,0.027037257,0.1892608
7239,39451.0,0.02027832,0.18250488
3225,9305.0,0.27941966,0.23643202
2739,6038.0,0.0,0.21530308
3278,7735.0,0.064641245,0.33613446
3209,7972.0,0.5393879,0.27596587
2643,6203.0,0.048363693,0.12896985
2878,7941.0,0.0,0.2770432
1897,3980.0,0.15075377,0.20100503
3167,8852.0,0.0,0.22593765
1777,3421.0,0.0,0.23384975
1946,3666.0,0.10911075,0.13638844
2008,4002.0,0.049975015,0.34982508
4966,16992.0,0.3413371,0.24717513
2267,4731.0,0.021137182,0.105685905
4441,14132.0,0.021228418,0.24766487
1868,3479.0,0.028743891,0.20120724
3221,8036.0,0.5724241,0.31110004
6342,36010.0,0.005554013,0.13885033
3905,10878.0,0.9652509,0.19305019
6365,35641.0,0.08978424,0.14309363
2824,7071.0,0.042426813,0.12728044
2356,5179.0,0.019308748,0.27032244
3930,15929.0,0.006277858,0.21344717
2860,6851.0,0.10217486,0.14596409
4341,12315.0,0.056841247,0.22736499
468,551.0,0.0,1.814882
2822,8176.0,0.3791585,0.17123288
3625,8783.0,0.5465103,0.19355573
1348,2323.0,0.043047786,0.08609557
2052,3848.0,0.051975053,0.15592515
2779,7009.0,0.05706948,0.2853474
2964,7822.0,0.0,0.24290462
3342,8448.0,0.0,0.21306819
3225,8244.0,0.08491024,0.33964095
2442,5645.0,0.035429582,0.31886625
3019,8298.0,0.024102192,0.15666425
3842,10941.0,0.0,0.2010785
2484,5096.0,0.03924647,0.4513344
3540,10011.0,0.04994506,0.14983518
2005,3959.0,0.025258902,0.37888357
2969,7917.0,0.7199697,0.2399899
1484,2532.0,0.47393367,0.31595576
2310,5473.0,0.018271515,0.3837018
3023,8527.0,0.023454908,0.2814589
2588,5641.0,0.035454705,0.28363764
2236,5207.0,0.038409833,0.28807375
3187,6935.0,0.1297765,0.259553
4387,16163.0,0.1051785,0.15467425
4696,19426.0,0.0514774,0.14413673
3270,7991.0,0.08759855,0.23776749
1858,3628.0,0.35832414,0.30319735
5627,24062.0,0.037403375,0.1496135
2021,4240.0,0.094339624,0.3773585
2489,5760.0,0.052083336,0.19097222
2678,5907.0,0.03385813,0.27086505
2241,4200.0,0.07142857,0.35714287
6429,27943.0,0.01789357,0.2326164
2447,5507.0,0.0,0.16342837
2451,5651.0,0.017695984,0.28313574
3113,7295.0,0.027416037,0.17820424
2887,7382.0,0.0,0.27092928
3120,8738.0,0.0343328,0.171664
2165,4564.0,0.0,0.41630146
3247,9576.0,0.13575605,0.17752714
2134,4752.0,0.0,0.27356902
2784,7795.0,0.0128287375,0.16677357
2972,7392.0,0.027056277,0.27056277
2337,6408.0,0.0156054925,0.21847692
3164,10334.0,0.01935359,0.14515191
4284,14549.0,0.0068733245,0.20619974
5192,20455.0,0.024443902,0.16621853
2321,5520.0,0.47101447,0.4166667
2110,4514.0,0.0664599,0.1993797
3577,11504.0,0.026077885,0.13038944
2357,5245.0,0.019065777,0.171592
4325,18101.0,0.027622784,0.1270648
2424,5407.0,0.16645089,0.18494543
649,950.0,0.0,1.0526316
2183,5381.0,0.0,0.14867125
2103,3992.0,0.1002004,0.22545092
2804,5960.0,0.0,0.4362416
747,1130.0,0.26548672,0.44247788
1689,2957.0,0.03381806,0.54108894
1048,1611.0,0.0,0.248293
3500,10206.0,0.048990794,0.15677053
2961,6612.0,0.04537205,0.1663642
2877,7790.0,0.14120668,0.28241336
1013,1568.0,0.19132653,0.6377551
3986,11684.0,0.11982198,0.15405683
5787,27413.0,0.0145916175,0.15321198
1435,2633.0,0.113938466,0.15191796
3448,7956.0,0.025138263,0.1633987
2050,3909.0,2.3023791,0.46047583
2932,6720.0,0.059523813,0.26785716
4613,15871.0,0.25833282,0.19532482
529,689.0,0.0,0.7256894
2991,9058.0,0.011039965,0.16559947
2911,7852.0,0.012735609,0.20376974
2655,6694.0,0.04481625,0.20914252
3098,6903.0,0.014486454,0.2607562
1938,3555.0,0.028129397,0.33755276
2695,6372.0,0.03138732,0.2354049
3155,8003.0,0.19992504,0.1749344
5393,20467.0,0.058630966,0.22475205
903,1177.0,0.084961765,0.59473234
2431,5764.0,0.034698125,0.1387925
3434,9497.0,0.0,0.24218175
1825,3298.0,0.030321406,0.30321407
3261,7944.0,2.9959717,0.41540787
4173,13023.0,0.17661062,0.21500422
1645,3073.0,0.097624466,0.097624466
2139,5057.0,0.0,0.2570694
2810,8280.0,0.036231887,0.12077294
1038,1539.0,0.0,0.19493178
2702,6136.0,0.0,0.3422425
2999,9049.0,0.055254724,0.24312077
2245,5266.0,0.0,0.15191796
446,522.0,0.19157088,1.1494253
4408,13529.0,0.029566118,0.24392046
3476,9343.0,0.0107032,0.2461736
3554,9873.0,0.020257268,0.18231541
4499,15417.0,0.090808846,0.18810403
2205,4925.0,0.0,0.12182741
2753,6998.0,0.05715919,0.15718776
2975,7722.0,0.05180005,0.32375035
2650,7155.0,0.05590496,0.2515723
3087,6440.0,0.4347826,0.35714287
3183,6815.0,1.7314746,0.27879676
3066,6842.0,0.014615609,0.19000292
2295,5332.0,0.018754689,0.15003751
4645,15681.0,0.006377144,0.2550858
3843,10617.0,0.028256569,0.22605255
2592,6054.0,0.0,0.11562604
2670,5205.0,0.096061476,0.32660902
4344,13582.0,0.044176117,0.22088058
4434,13605.0,0.014700477,0.24990812
2928,7270.0,0.261348,0.33012378
2111,4852.0,0.041220117,0.1442704
5619,21346.0,0.009369437,0.19675817
2081,4034.0,0.09915717,0.22310361
3710,10348.0,0.0,0.22226515
4222,14970.0,0.033400133,0.26720107
1909,3482.0,0.08615738,0.45950603
4572,14709.0,0.047589913,0.23794957
2646,6756.0,0.0,0.22202486
3964,14384.0,0.006952169,0.15294772
2754,5907.0,0.0,0.45708483
6011,26450.0,0.01890359,0.12854442
3525,11750.0,0.008510638,0.21276595
2343,4465.0,0.0,0.33594626
6511,26336.0,0.053159177,0.23541921
3330,8339.0,0.22784506,0.21585321
2270,5627.0,0.01777146,0.12440021
2499,5073.0,0.039424405,0.27597085
2433,5124.0,0.8001561,0.29274005
2024,4330.0,0.046189375,0.16166282
2592,5708.0,0.052557815,0.3679047
4522,13540.0,0.0,0.14032497
1714,3429.0,0.058326043,0.20414115
6950,37999.0,0.01315824,0.1578989
2268,4432.0,1.7148014,0.45126355
2269,4942.0,0.0,0.2630514
4167,15681.0,0.0,0.18493718
4459,18969.0,0.021087036,0.13706574
2155,4821.0,0.020742586,0.08297034
2855,6589.0,0.045530427,0.21247533
3053,8991.0,0.022244466,0.22244467
3890,9573.0,0.041784186,0.21936698
4682,17827.0,0.0056094686,0.14023672
2922,7958.0,0.0,0.1759236
2372,5587.0,0.2505817,0.16108823
2470,5431.0,0.055238448,0.25777942
