Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,direction
GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),8/106,0.2818231771669255,0.8176344585040946,0,0,1.3135563503752017,1.663586851595793,NR4A2;TBC1D4;CAV1;INHBB;PPARG;FOXO1;NFKB1;TSHR,anterior_up
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),8/106,0.2818231771669255,0.8176344585040946,0,0,1.3135563503752017,1.663586851595793,TGFB2;HGF;KIT;NTF3;ROR1;PTPN13;EPOR;FGFR1,anterior_up
GO_Biological_Process_2021,positive regulation of nucleocytoplasmic transport (GO:0046824),4/46,0.2827114716667941,0.8176344585040946,0,0,1.5318003913894325,1.9351669929698463,TCF7L2;MAVS;ZIC1;RAPGEF3,anterior_up
GO_Biological_Process_2021,regulation of B cell proliferation (GO:0030888),4/46,0.2827114716667941,0.8176344585040946,0,0,1.5318003913894325,1.9351669929698463,CD300A;NFATC2;NCKAP1L;EPHB2,anterior_up
GO_Biological_Process_2021,regulation of cellular protein localization (GO:1903827),4/46,0.2827114716667941,0.8176344585040946,0,0,1.5318003913894325,1.9351669929698463,GPC3;GPC4;LCP1;GPC6,anterior_up
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),4/46,0.2827114716667941,0.8176344585040946,0,0,1.5318003913894325,1.9351669929698463,CDK6;CD300A;S100A6;WNT2,anterior_up
GO_Biological_Process_2021,"regulation of synaptic transmission, glutamatergic (GO:0051966)",4/46,0.2827114716667941,0.8176344585040946,0,0,1.5318003913894325,1.9351669929698463,RELN;TSHZ3;DRD1;DRD2,anterior_up
GO_Biological_Process_2021,carbohydrate derivative transport (GO:1901264),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,LBP;MFSD2A,anterior_up
GO_Biological_Process_2021,cellular response to alkaloid (GO:0071312),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,GSTM2;RYR3,anterior_up
GO_Biological_Process_2021,cellular response to dsRNA (GO:0071359),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,MAVS;CAV1,anterior_up
GO_Biological_Process_2021,cellular response to glucocorticoid stimulus (GO:0071385),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,BCL2L11;FAM107A,anterior_up
GO_Biological_Process_2021,cellular response to zinc ion (GO:0071294),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,GLRA2;P2RX4,anterior_up
GO_Biological_Process_2021,dendritic cell migration (GO:0036336),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,EPS8;TRPM4,anterior_up
GO_Biological_Process_2021,embryonic axis specification (GO:0000578),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,FZD5;SMAD6,anterior_up
GO_Biological_Process_2021,fluid transport (GO:0042044),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,SLC4A11;AQP4,anterior_up
GO_Biological_Process_2021,G protein-coupled acetylcholine receptor signaling pathway (GO:0007213),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,CHRM2;RGS8,anterior_up
GO_Biological_Process_2021,glycoprotein catabolic process (GO:0006516),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,MANBA;ADAMTS9,anterior_up
GO_Biological_Process_2021,high-density lipoprotein particle remodeling (GO:0034375),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,LIPC;LIPG,anterior_up
GO_Biological_Process_2021,hyaluronan catabolic process (GO:0030214),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,STAB2;HMMR,anterior_up
GO_Biological_Process_2021,interleukin-6-mediated signaling pathway (GO:0070102),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,CEBPA;ST18,anterior_up
GO_Biological_Process_2021,intracellular estrogen receptor signaling pathway (GO:0030520),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,ESR1;ESR2,anterior_up
GO_Biological_Process_2021,negative regulation of lipid catabolic process (GO:0050995),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,CIDEA;MFSD2A,anterior_up
GO_Biological_Process_2021,negative regulation of Rho protein signal transduction (GO:0035024),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,DLC1;MET,anterior_up
GO_Biological_Process_2021,nitric oxide mediated signal transduction (GO:0007263),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,KCNC2;NOS1,anterior_up
GO_Biological_Process_2021,outer dynein arm assembly (GO:0036158),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,DNAH8;DNAAF1,anterior_up
GO_Biological_Process_2021,positive regulation of amyloid-beta formation (GO:1902004),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,EFNA1;LRRTM3,anterior_up
GO_Biological_Process_2021,positive regulation of cartilage development (GO:0061036),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,BMP4;ZBTB16,anterior_up
GO_Biological_Process_2021,positive regulation of cell adhesion mediated by integrin (GO:0033630),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,TGFB2;NCKAP1L,anterior_up
GO_Biological_Process_2021,positive regulation of CREB transcription factor activity (GO:0032793),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,OPRD1;RELN,anterior_up
GO_Biological_Process_2021,positive regulation of fatty acid metabolic process (GO:0045923),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,PPARG;PPARA,anterior_up
GO_Biological_Process_2021,positive regulation of glial cell differentiation (GO:0045687),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,PTPRZ1;HES1,anterior_up
GO_Biological_Process_2021,positive regulation of stress-activated protein kinase signaling cascade (GO:0070304),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,TGFB2;INAVA,anterior_up
GO_Biological_Process_2021,presynapse assembly (GO:0099054),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,LRRTM3;LRP4,anterior_up
GO_Biological_Process_2021,prostanoid metabolic process (GO:0006692),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,GSTM1;PTGS1,anterior_up
GO_Biological_Process_2021,regulation of brown fat cell differentiation (GO:0090335),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,METRNL;RREB1,anterior_up
GO_Biological_Process_2021,regulation of delayed rectifier potassium channel activity (GO:1902259),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,KCNE3;KCNAB1,anterior_up
GO_Biological_Process_2021,regulation of multicellular organism growth (GO:0040014),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,GHRH;MFSD2A,anterior_up
GO_Biological_Process_2021,regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,BMP4;ESR1,anterior_up
GO_Biological_Process_2021,regulation of protein sumoylation (GO:0033233),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,RASD2;RWDD3,anterior_up
GO_Biological_Process_2021,regulation of vascular endothelial cell proliferation (GO:1905562),2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,PPARG;FGFR1,anterior_up
GO_Biological_Process_2021,"synaptic transmission, glutamatergic (GO:0035249)",2/18,0.2849010174838419,0.8176344585040946,0,0,2.00982905982906,2.5235684321061864,UNC13C;GRID2,anterior_up
GO_Biological_Process_2021,positive regulation of DNA biosynthetic process (GO:2000573),5/61,0.2860149150791917,0.8176344585040946,0,0,1.4362223038315582,1.797735714156186,SMOC2;HGF;NEK7;CHTF18;MAPK15,anterior_up
GO_Biological_Process_2021,epithelium development (GO:0060429),9/122,0.2866679662615936,0.8176344585040946,0,0,1.2816639907471523,1.6013502665585293,ANXA4;SNAI2;TAGLN2;ALDOC;PPARG;WNT2;CD34;MFSD2A;FGF10,anterior_up
GO_Biological_Process_2021,activation of phospholipase C activity (GO:0007202),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,LPAR1;HTR2A;ADRA1A,anterior_up
GO_Biological_Process_2021,hematopoietic progenitor cell differentiation (GO:0002244),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,BMP4;FLT4;KIT,anterior_up
GO_Biological_Process_2021,liver development (GO:0001889),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,CEBPA;DNAAF1;MET,anterior_up
GO_Biological_Process_2021,long-chain fatty acid transport (GO:0015909),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,PPARG;ACACB;MFSD2A,anterior_up
GO_Biological_Process_2021,membrane depolarization (GO:0051899),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,P2RX4;CAV1;SCN5A,anterior_up
GO_Biological_Process_2021,positive regulation of interleukin-10 production (GO:0032733),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,CD28;CD34;INAVA,anterior_up
GO_Biological_Process_2021,regulation of dendritic spine morphogenesis (GO:0061001),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,EFNA1;RELN;PDLIM5,anterior_up
GO_Biological_Process_2021,regulation of intracellular protein transport (GO:0033157),3/32,0.2884285018842517,0.8176344585040946,0,0,1.6635792454499867,2.0683414690769246,BMP4;PRR5L;LCP1,anterior_up
GO_Biological_Process_2021,regulation of wound healing (GO:0061041),4/47,0.2960643051478472,0.8176344585040946,0,0,1.4960974832749283,1.8210178418492489,OCLN;CAV1;EPHB2;CLDN1,anterior_up
GO_Biological_Process_2021,negative regulation of developmental process (GO:0051093),6/77,0.2963539021786298,0.8176344585040946,0,0,1.3594327543304423,1.6533433710743497,BMP4;CDK6;GRIN3A;ARHGEF15;NFIB;RAPGEF3,anterior_up
GO_Biological_Process_2021,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),6/77,0.2963539021786298,0.8176344585040946,0,0,1.3594327543304423,1.6533433710743497,RASD2;RWDD3;CAV1;FAM107A;INAVA;BIRC3,anterior_up
GO_Biological_Process_2021,potassium ion transmembrane transport (GO:0071805),10/139,0.2978136917677263,0.8176344585040946,0,0,1.2474482648200778,1.511018095135111,KCNG2;KCNG3;KCNH6;KCNE3;KCNC2;KCNB2;KCNQ5;KCNAB1;KCNA5;SLC12A7,anterior_up
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),12/171,0.3015895379630291,0.8176344585040946,0,0,1.2146389069616137,1.4559734852484645,MAVS;NEK6;PELI2;LPAR1;HMOX1;ROR1;S100A4;CFLAR;ALPK1;S100B;INAVA;BIRC3,anterior_up
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),9/124,0.3028291396621666,0.8176344585040946,0,0,1.2592395977419717,1.50427065901948,MAVS;FZD5;CIDEA;TNFRSF8;LPL;LBP;EPHB2;RASGRP1;CD34,anterior_up
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),7/93,0.3031774772090305,0.8176344585040946,0,0,1.3094520411218684,1.5627483998244518,OPRD1;RAMP3;CALCR;CAV1;NTF3;NOS1;RAPGEF3,anterior_up
GO_Biological_Process_2021,activation of Janus kinase activity (GO:0042976),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PRLR,anterior_up
GO_Biological_Process_2021,adherens junction maintenance (GO:0034334),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,INAVA,anterior_up
GO_Biological_Process_2021,"anterior/posterior axis specification, embryo (GO:0008595)",1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,FZD5,anterior_up
GO_Biological_Process_2021,astrocyte development (GO:0014002),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CDK6,anterior_up
GO_Biological_Process_2021,cellular response to cold (GO:0070417),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,FOXO1,anterior_up
GO_Biological_Process_2021,cellular response to lipoteichoic acid (GO:0071223),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,LBP,anterior_up
GO_Biological_Process_2021,cellular response to magnesium ion (GO:0071286),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,RYR3,anterior_up
GO_Biological_Process_2021,cellular water homeostasis (GO:0009992),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,AQP4,anterior_up
GO_Biological_Process_2021,chondrocyte development (GO:0002063),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SULF2,anterior_up
GO_Biological_Process_2021,determination of liver left/right asymmetry (GO:0071910),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,DNAAF1,anterior_up
GO_Biological_Process_2021,ear development (GO:0043583),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,STRA6,anterior_up
GO_Biological_Process_2021,establishment of planar polarity (GO:0001736),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CELSR1,anterior_up
GO_Biological_Process_2021,foam cell differentiation (GO:0090077),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PPARG,anterior_up
GO_Biological_Process_2021,galactolipid biosynthetic process (GO:0019375),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,B3GALT2,anterior_up
GO_Biological_Process_2021,galactosylceramide biosynthetic process (GO:0006682),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,B3GALT2,anterior_up
GO_Biological_Process_2021,glandular epithelial cell differentiation (GO:0002067),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,INSM1,anterior_up
GO_Biological_Process_2021,glomerulus vasculature development (GO:0072012),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD34,anterior_up
GO_Biological_Process_2021,glycosylceramide metabolic process (GO:0006677),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ST6GALNAC3,anterior_up
GO_Biological_Process_2021,growth hormone secretion (GO:0030252),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,GHRH,anterior_up
GO_Biological_Process_2021,hexose import across plasma membrane (GO:0140271),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SLC2A5,anterior_up
GO_Biological_Process_2021,histamine metabolic process (GO:0001692),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TRH,anterior_up
GO_Biological_Process_2021,hydrogen sulfide metabolic process (GO:0070813),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CTH,anterior_up
GO_Biological_Process_2021,imitative learning (GO:0098596),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,STRA6,anterior_up
GO_Biological_Process_2021,inner ear auditory receptor cell differentiation (GO:0042491),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PDZD7,anterior_up
GO_Biological_Process_2021,L-arginine transmembrane transport (GO:1903400),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SLC7A3,anterior_up
GO_Biological_Process_2021,L-ornithine transmembrane transport (GO:1903352),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SLC7A3,anterior_up
GO_Biological_Process_2021,L-serine biosynthetic process (GO:0006564),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PHGDH,anterior_up
GO_Biological_Process_2021,macrophage derived foam cell differentiation (GO:0010742),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PPARG,anterior_up
GO_Biological_Process_2021,maintenance of DNA repeat elements (GO:0043570),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TCF7L2,anterior_up
GO_Biological_Process_2021,mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
GO_Biological_Process_2021,metanephric collecting duct development (GO:0072205),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
GO_Biological_Process_2021,multinuclear osteoclast differentiation (GO:0072674),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TNFRSF11A,anterior_up
GO_Biological_Process_2021,N-acetylneuraminate catabolic process (GO:0019262),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,NPL,anterior_up
GO_Biological_Process_2021,negative regulation of amino acid transport (GO:0051956),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TRH,anterior_up
GO_Biological_Process_2021,negative regulation of amyloid precursor protein biosynthetic process (GO:0042985),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BACE2,anterior_up
GO_Biological_Process_2021,negative regulation of anion transport (GO:1903792),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TRH,anterior_up
GO_Biological_Process_2021,negative regulation of astrocyte differentiation (GO:0048712),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,LDLR,anterior_up
GO_Biological_Process_2021,negative regulation of B cell receptor signaling pathway (GO:0050859),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD300A,anterior_up
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,IL12A,anterior_up
GO_Biological_Process_2021,negative regulation of cardiac muscle cell differentiation (GO:2000726),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,FZD7,anterior_up
GO_Biological_Process_2021,negative regulation of cellular extravasation (GO:0002692),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CXCL12,anterior_up
GO_Biological_Process_2021,negative regulation of cellular response to hypoxia (GO:1900038),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD34,anterior_up
GO_Biological_Process_2021,negative regulation of chemokine-mediated signaling pathway (GO:0070100),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ROBO1,anterior_up
GO_Biological_Process_2021,negative regulation of cytosolic calcium ion concentration (GO:0051481),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,DRD2,anterior_up
GO_Biological_Process_2021,negative regulation of excitatory postsynaptic potential (GO:0090394),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CBLN1,anterior_up
GO_Biological_Process_2021,negative regulation of glial cell proliferation (GO:0060253),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,HES1,anterior_up
GO_Biological_Process_2021,negative regulation of hematopoietic progenitor cell differentiation (GO:1901533),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TCF15,anterior_up
GO_Biological_Process_2021,negative regulation of mast cell activation (GO:0033004),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD300A,anterior_up
GO_Biological_Process_2021,negative regulation of morphogenesis of an epithelium (GO:1905331),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
GO_Biological_Process_2021,negative regulation of myeloid leukocyte mediated immunity (GO:0002887),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD300A,anterior_up
GO_Biological_Process_2021,negative regulation of T cell differentiation in thymus (GO:0033085),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
GO_Biological_Process_2021,negative regulation of trophoblast cell migration (GO:1901164),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ACVR1C,anterior_up
GO_Biological_Process_2021,nephric duct morphogenesis (GO:0072178),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,GPC3,anterior_up
GO_Biological_Process_2021,nephron tubule development (GO:0072080),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,HNF1B,anterior_up
GO_Biological_Process_2021,norepinephrine biosynthetic process (GO:0042421),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,INSM1,anterior_up
GO_Biological_Process_2021,norepinephrine transport (GO:0015874),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SLC22A1,anterior_up
GO_Biological_Process_2021,plasma membrane raft assembly (GO:0044854),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CAV1,anterior_up
GO_Biological_Process_2021,positive regulation of animal organ morphogenesis (GO:0110110),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD34,anterior_up
GO_Biological_Process_2021,positive regulation of anion transport (GO:1903793),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TRH,anterior_up
GO_Biological_Process_2021,positive regulation of autophagosome maturation (GO:1901098),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ADRB2,anterior_up
GO_Biological_Process_2021,positive regulation of cholesterol storage (GO:0010886),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,LPL,anterior_up
GO_Biological_Process_2021,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BCL2L11,anterior_up
GO_Biological_Process_2021,positive regulation of fever generation (GO:0031622),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TNFRSF11A,anterior_up
GO_Biological_Process_2021,positive regulation of gap junction assembly (GO:1903598),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CAV1,anterior_up
GO_Biological_Process_2021,positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ADRA1A,anterior_up
GO_Biological_Process_2021,positive regulation of ion transmembrane transport (GO:0034767),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TRPC6,anterior_up
GO_Biological_Process_2021,positive regulation of kidney development (GO:0090184),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
GO_Biological_Process_2021,positive regulation of lipoprotein particle clearance (GO:0010986),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,LIPG,anterior_up
GO_Biological_Process_2021,positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,IL12A,anterior_up
GO_Biological_Process_2021,positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,IL12A,anterior_up
GO_Biological_Process_2021,positive regulation of neurotransmitter secretion (GO:0001956),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BAIAP3,anterior_up
GO_Biological_Process_2021,positive regulation of sterol transport (GO:0032373),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,LIPG,anterior_up
GO_Biological_Process_2021,positive regulation of toll-like receptor 3 signaling pathway (GO:0034141),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CAV1,anterior_up
GO_Biological_Process_2021,presynaptic active zone organization (GO:1990709),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CAST,anterior_up
GO_Biological_Process_2021,pronephros development (GO:0048793),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,HNF1B,anterior_up
GO_Biological_Process_2021,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BCL2L11,anterior_up
GO_Biological_Process_2021,protein localization to ciliary transition zone (GO:1904491),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,MAPK15,anterior_up
GO_Biological_Process_2021,protein sulfation (GO:0006477),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CHST5,anterior_up
GO_Biological_Process_2021,protein-DNA covalent cross-linking repair (GO:0106300),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,FAM111A,anterior_up
GO_Biological_Process_2021,purine ribonucleoside catabolic process (GO:0046130),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ADA,anterior_up
GO_Biological_Process_2021,regulation of adipose tissue development (GO:1904177),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TRPM4,anterior_up
GO_Biological_Process_2021,regulation of blood vessel remodeling (GO:0060312),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,FLT4,anterior_up
GO_Biological_Process_2021,regulation of cellular response to hypoxia (GO:1900037),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,CD34,anterior_up
GO_Biological_Process_2021,regulation of DNA demethylation (GO:1901535),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,TOX,anterior_up
GO_Biological_Process_2021,regulation of glutamate receptor signaling pathway (GO:1900449),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,NECAB2,anterior_up
GO_Biological_Process_2021,regulation of hematopoietic stem cell proliferation (GO:1902033),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,THPO,anterior_up
GO_Biological_Process_2021,regulation of hormone biosynthetic process (GO:0046885),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,STC2,anterior_up
GO_Biological_Process_2021,regulation of hyaluronan biosynthetic process (GO:1900125),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,NFKB1,anterior_up
GO_Biological_Process_2021,regulation of immature T cell proliferation in thymus (GO:0033084),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
