gene_identifier,symbol,log2FoldChange,lfcSE,pvalue,padj,baseMean
ENSMUSG00000041731,Pgm5,3.6067819041938476,0.6877420437242165,1.5680713371481607e-07,1.4924636785011374e-06,20.064095810928823
ENSMUSG00000037692,Ahdc1,-0.3503710961446434,0.06683225010202136,1.5837652391832795e-07,1.5066441406889132e-06,288.34043133378196
ENSMUSG00000034898,Filip1,0.6263772964469305,0.119538879139148,1.6062341140113691e-07,1.527252205745883e-06,206.65274150486724
ENSMUSG00000072893,4933439C10Rik,0.3936592935700096,0.07514914498615755,1.619979106994299e-07,1.5395488504283835e-06,119.08768584058681
ENSMUSG00000057363,Uxs1,0.30690669187181574,0.058621692227442575,1.6464794505732856e-07,1.5639491522989355e-06,366.8203219958288
ENSMUSG00000058013,Sept11,0.25403855430484723,0.048546307824737366,1.6686023645793514e-07,1.5825833237626982e-06,626.276893464374
ENSMUSG00000068748,Ptprz1,-1.4560894237555944,0.27825303561693737,1.6680900207326957e-07,1.5825833237626982e-06,94.51803217557551
ENSMUSG00000113041,Gm48302,-1.9749609596263296,0.377408597560179,1.668243489068322e-07,1.5825833237626982e-06,1.0333927352928847
ENSMUSG00000040631,Dok4,0.34650591343084447,0.0662252112979204,1.6747203153590248e-07,1.587591294449901e-06,84.74045922706875
ENSMUSG00000021587,Pcsk1,0.7842711089346913,0.14993262900293317,1.6875663921702982e-07,1.5989691565813574e-06,207.8710665116791
ENSMUSG00000015656,Hspa8,0.264020336640269,0.050477683175530995,1.6910989423620702e-07,1.6015154901429899e-06,2310.895022653703
ENSMUSG00000021379,Id4,0.6656192111401775,0.12731397219876486,1.7119518441203761e-07,1.6196449049466364e-06,266.5190560672152
ENSMUSG00000044676,Zfp612,0.2535905556112719,0.04850408938525216,1.7114014077906953e-07,1.6196449049466364e-06,256.76837437404583
ENSMUSG00000057060,Slc35f3,-1.035212863674197,0.19802898689836942,1.7174078633044036e-07,1.6239959585637946e-06,719.0095461660519
ENSMUSG00000100213,Gm28151,-0.7511381221794726,0.14373229680438493,1.732610573797801e-07,1.6375546320931838e-06,30.199470057092746
ENSMUSG00000035392,Dennd1a,-0.24261245236284748,0.04644044278114859,1.7494443101710671e-07,1.6518171239532496e-06,866.9460026810217
ENSMUSG00000002768,Mea1,0.37218690896719997,0.07124334887170548,1.7494406944355398e-07,1.6518171239532496e-06,419.90797069283906
ENSMUSG00000057228,Aadat,1.7061446958742446,0.3266130919654865,1.753367529222419e-07,1.6546969461536276e-06,3.676592560134096
ENSMUSG00000020990,Cdkl1,-1.211045124060172,0.2319903960737924,1.786931618727808e-07,1.6855328110946721e-06,69.28898883341489
ENSMUSG00000030671,Pde3b,-0.4345679506630977,0.08326828599311946,1.799994904605242e-07,1.697010121505937e-06,94.41555908791327
ENSMUSG00000022828,Gtf2e1,-0.3973545811631952,0.07615137695383133,1.8090782311576012e-07,1.7047256330401067e-06,100.05045769656263
ENSMUSG00000040938,Slc16a11,-0.6903138522117864,0.132303134874583,1.8118971743686622e-07,1.7065333724794308e-06,57.002850571981696
ENSMUSG00000075227,Znhit2,0.2897439873415656,0.05554051915951694,1.8203697126191088e-07,1.7136615029375116e-06,225.37794066133694
ENSMUSG00000027748,Trpc4,1.4347571402862354,0.2751180782239445,1.837582675030565e-07,1.7290065388197222e-06,336.0468311194028
ENSMUSG00000036241,Ube2r2,-0.24382053311010618,0.04676181355883823,1.8471690190262675e-07,1.7371639161562168e-06,601.2682066771732
ENSMUSG00000043639,Rbm20,-0.92020584685788,0.17656285266765112,1.8704240223991352e-07,1.7581614694674411e-06,23.78906203736036
ENSMUSG00000066057,Gm1976,0.3584085358517215,0.06877182399670509,1.872585421126639e-07,1.7593204625855136e-06,418.19931440711343
ENSMUSG00000022964,Tmem50b,-0.20608446379684112,0.03955691298218241,1.8902219013217008e-07,1.7750101600617559e-06,467.07508908069474
ENSMUSG00000044950,Pwwp2a,0.2587504502787353,0.04966817257834724,1.8926588014627837e-07,1.7764182410955797e-06,215.15106650248288
ENSMUSG00000108532,Gm32647,-1.9648384704161665,0.37728089466920806,1.909971673842766e-07,1.7917803573921e-06,281.5881485448018
ENSMUSG00000049489,Ccnq,0.7465902224840579,0.1433686758938152,1.914173543324106e-07,1.7948336786735186e-06,73.42680995858736
ENSMUSG00000026003,Acadl,1.5108141547406029,0.29013403129614107,1.916109768040642e-07,1.795760638198327e-06,2.6618357702990787
ENSMUSG00000085811,Cep112it,-1.1010358497690915,0.2114981562123365,1.9307040449754504e-07,1.808543828585506e-06,14.643751929352442
ENSMUSG00000011463,Cpb1,-2.3723535662072868,0.45572360447629134,1.9328219930282416e-07,1.809156258430194e-06,0.7605380815528346
ENSMUSG00000040797,Iqsec3,-0.3922982049689908,0.07536019223816509,1.9332672418581227e-07,1.809156258430194e-06,312.36200468466967
ENSMUSG00000021411,Pxdc1,-2.043840502121922,0.39266996648353697,1.940143613049246e-07,1.8146950378718267e-06,1.1004367942825621
ENSMUSG00000037624,Kcnk2,1.0310184701060343,0.1982363294928851,1.9826580972381872e-07,1.853545680447146e-06,442.18910434580044
ENSMUSG00000025702,March8,-0.486739507780214,0.09358959671435622,1.9844699591089083e-07,1.8543247398971307e-06,112.00706538851279
ENSMUSG00000033475,Tomm6,0.17837940805291247,0.03431017120479392,2.0033751848608765e-07,1.8710675087783937e-06,2302.430533835388
ENSMUSG00000026670,Uap1,0.34937885505024013,0.06721031726870162,2.0112800417171874e-07,1.877524965051266e-06,223.97916603559895
ENSMUSG00000044252,Osbpl1a,0.4963449550802386,0.09549936451988343,2.0213436691186806e-07,1.8851693134231302e-06,643.2554199973547
ENSMUSG00000058258,Idi1,-0.5258220578888579,0.10117111903137305,2.0214585988790502e-07,1.8851693134231302e-06,100.63026129895363
ENSMUSG00000027796,Smad9,-0.6490861178096584,0.12489523271820538,2.0248159594234256e-07,1.8864435806821001e-06,17.032396344305894
ENSMUSG00000107214,4930500F04Rik,1.9549236027550498,0.3761580773292079,2.0244330804479607e-07,1.8864435806821001e-06,1.2917798674397971
ENSMUSG00000028655,Mfsd2a,-1.3841550864155403,0.26642856485247896,2.0447756198573635e-07,1.9041030956411322e-06,3.2442856396350557
ENSMUSG00000050965,Prkca,0.2808304742823122,0.054064295322322674,2.0540362020669671e-07,1.9117871330633118e-06,3696.569714489835
ENSMUSG00000050592,Fam78a,-0.8575181746425465,0.1650990337013339,2.0586472683986904e-07,1.915138229560883e-06,14.974733296118568
ENSMUSG00000031230,Fgf16,-1.5184241326728147,0.2924138595572554,2.072405675972593e-07,1.9269915387478233e-06,2.8114422975175843
ENSMUSG00000021012,Zc3h14,-0.3628618537221389,0.06989601004282696,2.0865922002220078e-07,1.9392311031979917e-06,224.42097747345764
ENSMUSG00000054612,Mgmt,-1.3976150614482359,0.26923205956737206,2.0903646239608142e-07,1.9417847854930112e-06,2.051149434906193
ENSMUSG00000042429,Adora1,-0.5929934703211933,0.11424622283696038,2.0974539903827416e-07,1.947415635362712e-06,523.3742634838991
ENSMUSG00000051354,Samd3,1.6985152793930065,0.3273989032746853,2.1266999953025367e-07,1.973602591135312e-06,17.9890758450495
ENSMUSG00000085130,Gm11417,-0.7498697533556364,0.14455490476155838,2.1320570629993829e-07,1.976696193379553e-06,39.937512772261584
ENSMUSG00000021055,Esr2,-1.8343402912600089,0.3536122974845372,2.132119799085914e-07,1.976696193379553e-06,3.178074733917352
ENSMUSG00000049225,Pdp1,0.5630056360301215,0.10855722078530136,2.145627764814558e-07,1.9882467551704584e-06,865.3722965866887
ENSMUSG00000042613,Pbxip1,-1.3827090446495727,0.26661969896181364,2.1477541754683607e-07,1.989244458706033e-06,2.6464295481785474
ENSMUSG00000113608,Gm48715,1.0876317020090391,0.2097261151172352,2.1490241661899649e-07,1.9894483609819166e-06,29.304515907965005
ENSMUSG00000037221,Mospd3,0.33994769286839527,0.06556971521941465,2.1656848687810275e-07,2.003892981611351e-06,88.7156414489311
ENSMUSG00000036030,Prtg,-0.5589410896777056,0.10782675380189262,2.1753164183486269e-07,2.0118226514254016e-06,95.47119122184489
ENSMUSG00000026932,Nacc2,1.6635285807142823,0.3210485783479964,2.200520840974047e-07,2.033272042325866e-06,324.3048676075022
ENSMUSG00000000792,Slc5a5,-1.0952658704427578,0.21137858732082815,2.200654859530528e-07,2.033272042325866e-06,61.88299852436399
ENSMUSG00000022512,Cldn1,-1.9103881343486715,0.36873191649695264,2.207377654491883e-07,2.038489598080954e-06,12.541113894092305
ENSMUSG00000106053,Gm20752,1.221523739128513,0.2358793865994597,2.2356359073968753e-07,2.0635801483278513e-06,3.92841084117183
ENSMUSG00000032327,Stra6,-1.372535064399638,0.2651059947399539,2.2511188567719582e-07,2.076859899504801e-06,1.7767776797875032
ENSMUSG00000035403,Crb2,-0.9825336421233855,0.1898209429774872,2.2656271957022256e-07,2.0892279979833172e-06,6.42047586542109
ENSMUSG00000006050,Sra1,0.44072983033492097,0.08520951745508136,2.3122059780387198e-07,2.1311431558284895e-06,240.6730666948159
ENSMUSG00000038664,Herc1,-0.21340210015412847,0.04127610396003691,2.3395313820216263e-07,2.1552804904866222e-06,859.304792393287
ENSMUSG00000052372,Il1rapl1,0.3088713745240373,0.05974828570729113,2.3466624640366066e-07,2.1607994991979445e-06,6786.13985644955
ENSMUSG00000027447,Cst3,0.4359210302787419,0.08432716732475821,2.3484420192424444e-07,2.1613878710366354e-06,435.69014823020126
ENSMUSG00000094500,Smim18,0.4699192617663058,0.09096320953139064,2.391101006246031e-07,2.1995807800175868e-06,53.715856199536475
ENSMUSG00000015127,Unkl,-0.3874415363539714,0.07501460384970395,2.4059135152008796e-07,2.2121329991779073e-06,165.8719716345428
ENSMUSG00000070280,Slc22a14,-0.49007453936690804,0.09490214264429427,2.4172940051824925e-07,2.2215189814843952e-06,70.5751231852787
ENSMUSG00000108493,Gm45715,-2.2968625534420872,0.4448783364716142,2.431524976506497e-07,2.233514217392056e-06,1.0057256094822506
ENSMUSG00000041180,Hectd2,0.46296531658161066,0.08969051610306654,2.4457471809649255e-07,2.2454897809731266e-06,329.08758585845914
ENSMUSG00000034906,Ncaph,1.8846156941837986,0.3652053640181072,2.463869603405749e-07,2.261032880607213e-06,1.1317747454438014
ENSMUSG00000032788,Pdxk,-0.44967474912429717,0.08717084280122762,2.4887578044481303e-07,2.2827667180199457e-06,339.19505631870084
ENSMUSG00000070639,Lrrc8b,0.35853794800249517,0.06952182360478562,2.506700281863028e-07,2.2981117726804245e-06,470.59502174491814
ENSMUSG00000070687,Htr1d,1.4959321234260057,0.2900774418959375,2.509250776566616e-07,2.2993376313315947e-06,18.85557277287213
ENSMUSG00000024873,Cnih2,0.2277641136208863,0.04416768126608329,2.5119934391029474e-07,2.300738311793178e-06,2644.8297933946237
ENSMUSG00000110161,Gm45494,-1.956853620227295,0.37972062193357087,2.558005982706572e-07,2.341749438274857e-06,0.8486374813903419
ENSMUSG00000075467,Dnlz,0.23513132841993642,0.045635250239743415,2.571657915684135e-07,2.353110453993933e-06,531.310566002182
ENSMUSG00000027227,Sord,-0.5233084251217928,0.10161029412026026,2.602759072267552e-07,2.3804191322138085e-06,30.778146765940612
ENSMUSG00000047786,Lix1,-0.5847388888908163,0.11359059742280272,2.6359376535631134e-07,2.409600508201688e-06,295.50247062900564
ENSMUSG00000039462,Col10a1,2.3386026252644223,0.4544345770260076,2.658428080626124e-07,2.428988048595229e-06,7.6760085407464205
ENSMUSG00000001870,Ltbp1,-1.6148422804987632,0.3138312231080169,2.667017822069906e-07,2.4356620591915526e-06,124.5143306760373
ENSMUSG00000085996,A830012C17Rik,-1.7352348483367324,0.33723871031567865,2.669227528038844e-07,2.436505860131796e-06,3.6973387688237667
ENSMUSG00000098284,A330093E20Rik,1.3304723693774307,0.2586825299624279,2.700067463687591e-07,2.4634703147270028e-06,45.301369448530224
ENSMUSG00000032501,Trib1,0.820553355213752,0.15954384139877842,2.7021079442240877e-07,2.464145598799156e-06,77.42492249783494
ENSMUSG00000079426,Arpc4,0.37061899014764355,0.07207006637275219,2.711330053720736e-07,2.471366258682441e-06,769.3576559932784
ENSMUSG00000030846,Tial1,0.2484856729954859,0.04832404113062211,2.717257108981372e-07,2.4755779911152405e-06,348.09225466043006
ENSMUSG00000027006,Dnajc10,-0.2975326449207741,0.057871536837527784,2.7290140364724394e-07,2.4850944733855227e-06,282.12435479805754
ENSMUSG00000026288,Inpp5d,1.401404343527329,0.27267920940903156,2.756342563253235e-07,2.5087748114144475e-06,14.38392389046017
ENSMUSG00000029672,Fam3c,0.469190408365593,0.09130116135490876,2.763051832588815e-07,2.513674134784352e-06,772.0259887194971
ENSMUSG00000100580,4933436I20Rik,0.876298451073859,0.1705470795408016,2.7743928901887575e-07,2.522780483161082e-06,24.958101241200154
ENSMUSG00000057388,Mrpl18,0.2297866464582733,0.04472579150789052,2.7815622740695785e-07,2.528086575233502e-06,651.3604437176643
ENSMUSG00000049791,Fzd4,-1.4757048508490604,0.28728819783758064,2.7964843126017937e-07,2.5404303798563753e-06,9.961072743728288
ENSMUSG00000030223,Ptpro,0.5803046373468894,0.11298889975023013,2.807315730138287e-07,2.549048063541952e-06,286.3137607160115
ENSMUSG00000063873,Slc24a3,0.5759994308601534,0.1121630417474286,2.815799787077465e-07,2.555527105609098e-06,1575.761911343043
ENSMUSG00000027111,Itga6,-1.5480765359549642,0.30156025283792126,2.8431792719668327e-07,2.5791406033399465e-06,32.402858201884285
ENSMUSG00000020576,Nbas,0.2513581114170622,0.048974868125149736,2.8608630295882157e-07,2.5938663240287048e-06,232.2792270823491
ENSMUSG00000040712,Camta2,-0.20994076379225377,0.040906104410947684,2.862836410443932e-07,2.5938663240287048e-06,520.704591978821
ENSMUSG00000038622,Med30,0.5874780927860332,0.11446871866864429,2.8635189181361744e-07,2.5938663240287048e-06,167.75916425856673
ENSMUSG00000017724,Etv4,1.523494618732577,0.2969835163214513,2.899019553920908e-07,2.6247692568944673e-06,34.29234723896665
ENSMUSG00000078713,Tomm5,0.30133378958349044,0.058744579528511046,2.90421660754735e-07,2.628218945225515e-06,682.4448529835497
ENSMUSG00000000805,Car4,1.1310218731927726,0.22051139880370219,2.9115270706364265e-07,2.6335769922940467e-06,24.827064267894094
ENSMUSG00000099013,Gm27153,1.3991926784826878,0.2728172588001503,2.917793550039055e-07,2.6372341017230937e-06,7.478030738498143
ENSMUSG00000024301,Kifc5b,0.7077345518707316,0.1379964058102204,2.918353515204922e-07,2.6372341017230937e-06,12.358142659637217
ENSMUSG00000025586,Cpeb1,-0.3657480825588235,0.07131720402740901,2.921077136492901e-07,2.6384371657073628e-06,270.9172843981428
ENSMUSG00000036273,Lrrk2,1.17817932624416,0.2297471397404641,2.925929117101679e-07,2.6415605892842697e-06,306.0268033301294
ENSMUSG00000022026,Olfm4,-3.8325151286037533,0.7476580808369053,2.959209873880723e-07,2.670334624287605e-06,7.181911036453197
ENSMUSG00000017692,Rhbdl3,-0.5403187014144064,0.10541673268784922,2.9667090971034717e-07,2.6758275768734315e-06,236.4383808792095
ENSMUSG00000059288,Cdyl,0.4229543135613009,0.08253179330677837,2.979422629452289e-07,2.6860161193206883e-06,78.1836841850438
ENSMUSG00000118020,Gm35438,0.6424875923678656,0.12543142759078119,3.019564109344474e-07,2.720910122305173e-06,40.28297378286726
ENSMUSG00000118094,AC142100.1,-1.506426644532592,0.2941870422609375,3.0449656837771804e-07,2.7424952332498844e-06,5.232600846715289
ENSMUSG00000068205,Macrod2,-0.21615064063652537,0.04222424266507951,3.069771124158365e-07,2.7635231735297395e-06,3612.2866506411456
ENSMUSG00000026786,Apbb1ip,2.2958569887815785,0.44863801915883256,3.0978795564722075e-07,2.7848731187131106e-06,6.090000336332302
ENSMUSG00000029198,Grpel1,0.501435827271848,0.0979865997152125,3.0978957964365364e-07,2.7848731187131106e-06,164.132722859021
ENSMUSG00000038446,Cdc40,0.28372020517527824,0.05544092249279285,3.0957404981964314e-07,2.7848731187131106e-06,417.55627608835255
ENSMUSG00000029673,Auts2,-0.3913255443951097,0.07647632935540974,3.1051608900858855e-07,2.790080553206616e-06,3326.8571595603917
ENSMUSG00000019782,Rwdd1,0.3678468383323793,0.07189655430986802,3.11529990161591e-07,2.7978641296503076e-06,538.8415109454183
ENSMUSG00000068735,Trp53i11,-1.1649496770760768,0.22811286636180872,3.2748633757384087e-07,2.9383835686668015e-06,340.7396077853533
ENSMUSG00000032850,Rnft2,-0.28359006054052105,0.05553019514746287,3.2739626719628394e-07,2.9383835686668015e-06,249.47308563681506
ENSMUSG00000029410,Ppef2,-1.216815473040203,0.2385050920864978,3.3636219625640873e-07,3.016594235238498e-06,14.073658812126915
ENSMUSG00000026211,Obsl1,0.5057978886595541,0.09917216487862357,3.392945257630328e-07,3.0414528208181038e-06,35.857718237205496
ENSMUSG00000055003,Lrtm2,-0.4133616346512893,0.08106164540703284,3.4082331830046686e-07,3.0537124736613933e-06,129.79044679421511
ENSMUSG00000044393,Dsg2,-1.3205118329981014,0.25897939587739865,3.416204819664688e-07,3.059408380559822e-06,23.847080928047973
ENSMUSG00000086052,Gm11802,-2.1838147900035323,0.42841807575094504,3.443651087238984e-07,3.082531322776511e-06,2.1868611633242043
ENSMUSG00000054034,Tceal5,0.34142563456547537,0.0670114317978941,3.486756202530365e-07,3.1196425891383573e-06,563.2519894310911
ENSMUSG00000018589,Glra2,-1.4788900140175192,0.29033218859159815,3.509830767267006e-07,3.1388057121146657e-06,194.57812652606535
ENSMUSG00000034252,Senp6,0.20787461307848332,0.040812935164791043,3.5178913361783534e-07,3.14453022738584e-06,567.8640953893375
ENSMUSG00000032285,Dnaja4,-0.33015609691505154,0.06483838430176164,3.5433366302129734e-07,3.16578166631475e-06,192.22715942440004
ENSMUSG00000096753,Fam181a,0.9013608757189091,0.1770759429479839,3.575911349701457e-07,3.1933798339699626e-06,6.259731087999753
ENSMUSG00000073805,Insyn2a,-1.2139367264884675,0.23849793307591743,3.5820409782320406e-07,3.197346987164257e-06,15.387541379186764
ENSMUSG00000047757,Fancb,-0.8755578612233931,0.1720449256065573,3.5972243430616174e-07,3.2093880085224883e-06,11.770632738361336
ENSMUSG00000035456,Prdm8,-1.1616676517375746,0.22830813717528958,3.615599516581375e-07,3.2242640394925673e-06,122.24013432610913
ENSMUSG00000024851,Pitpnm1,-0.5373141963420688,0.10562255100924836,3.635489968510589e-07,3.240476712289542e-06,159.21153705440213
ENSMUSG00000033184,Tmed7,0.29150304049543163,0.05731194595108841,3.652073611056334e-07,3.2537280173727095e-06,438.2740541309835
ENSMUSG00000020679,Hnf1b,-2.277750567593884,0.4479912439169608,3.6885988991495753e-07,3.284725053519006e-06,1.1368987299813753
ENSMUSG00000090066,1110002E22Rik,0.8556183621836595,0.16833856983362513,3.7206161448175427e-07,3.3116804107229886e-06,7.509190534678584
ENSMUSG00000029765,Plxna4,-0.6535400056554301,0.1285922022304244,3.7295513554319387e-07,3.318075032180058e-06,1258.7947410368363
ENSMUSG00000109006,B230209E15Rik,0.27202214063990243,0.05353750370384946,3.755238560958121e-07,3.3393604284446925e-06,1419.4392343032491
ENSMUSG00000116114,Gm35853,-1.9476220573994374,0.38343128972383955,3.7851877486013695e-07,3.364414063602061e-06,3.899170495218792
ENSMUSG00000018126,Baiap2l2,0.7849000860346439,0.15456244549585288,3.8101353585140333e-07,3.3847125587502167e-06,11.648404403979907
ENSMUSG00000026567,Adcy10,-1.4083624605694771,0.27733857424114555,3.8115971505925925e-07,3.3847125587502167e-06,34.05315021034889
ENSMUSG00000106060,Gm42488,2.1298544374069692,0.4194823484560388,3.827559203872807e-07,3.397294937395302e-06,1.1466234436425349
ENSMUSG00000022973,Synj1,-0.26953097682274735,0.05311601909913451,3.8875716881982015e-07,3.4489458563368875e-06,2114.601155051551
ENSMUSG00000039990,Edrf1,-0.47827745072008043,0.09429846772710408,3.9375245470157415e-07,3.4916279909194338e-06,46.34006819733131
ENSMUSG00000052033,Pfdn4,0.4735992997065391,0.09339267723520414,3.9561870416558324e-07,3.506536222608888e-06,317.5080581260581
ENSMUSG00000027210,Meis2,1.4113197798383412,0.27831993039200964,3.960341581989557e-07,3.508577511860781e-06,2582.3738507081507
ENSMUSG00000038456,Dennd2a,-0.5542529561572667,0.109312800434496,3.9710770884223486e-07,3.5164444311029677e-06,139.3601702051878
ENSMUSG00000041629,Fam104a,0.2275889794754343,0.04489809053429866,3.998850944588214e-07,3.539384652029269e-06,708.849233279917
ENSMUSG00000101028,Gm28723,-1.2588282594015905,0.24835593304467188,4.0065599535000684e-07,3.5445523398144865e-06,4.396672236320444
ENSMUSG00000031329,Tsx,-1.3253598386508216,0.2615348962662393,4.0281758173605915e-07,3.562012680307196e-06,2.4392948894140742
ENSMUSG00000028420,Tmem38b,0.42825919097727644,0.08451817946202068,4.0399430241128833e-07,3.570751879987833e-06,59.05733880301341
ENSMUSG00000068117,Mei1,-1.8931391866898568,0.37365860788140204,4.0520899419263294e-07,3.579818386923261e-06,12.485356037401083
ENSMUSG00000036860,Mrpl55,0.36727650374285364,0.07249460431737441,4.0570799590722176e-07,3.5825566274193157e-06,327.86792670781915
ENSMUSG00000031478,Nek3,-0.8696850432221974,0.17170709475046336,4.085426061373441e-07,3.6059070266896465e-06,8.517861271563156
ENSMUSG00000038026,Kcnj9,-0.32548195355447607,0.06426617142402716,4.092754177682278e-07,3.610693280590278e-06,318.78681417371206
ENSMUSG00000106492,Gm29707,-1.2770015307795364,0.25218950102913235,4.112859538049939e-07,3.626742124059858e-06,2.692372297302705
ENSMUSG00000025555,Farp1,0.29576605930939875,0.05842407529907766,4.1401047456378006e-07,3.649069066504015e-06,955.1193536365114
ENSMUSG00000015013,Trappc2l,0.2882479012015125,0.05694110416160172,4.144213296876302e-07,3.650992188554436e-06,567.9977380648154
ENSMUSG00000110874,D030045P18Rik,1.6816439187358396,0.33235080152468094,4.195949294803912e-07,3.6948531197274224e-06,1.1344575422902163
ENSMUSG00000097887,Gm26542,-1.0959031582726153,0.21662256008070777,4.2136266524111903e-07,3.7086960085086883e-06,49.010410798000194
ENSMUSG00000070953,Rabepk,0.42112314149011565,0.08325416440046261,4.2304783818056684e-07,3.721799690585767e-06,134.0131604381503
ENSMUSG00000025786,Zdhhc3,0.26643897319589904,0.052674764444223525,4.2325434326709655e-07,3.7218885405621718e-06,284.5757343004019
ENSMUSG00000052539,Magi3,-1.055695712054385,0.20874476057134642,4.251183358216255e-07,3.736545669675233e-06,308.0388227166567
ENSMUSG00000025323,Sp4,0.33132098000050675,0.06554721251714285,4.3108556972700557e-07,3.7872376199938595e-06,169.30958648176366
ENSMUSG00000031833,Mast3,0.3168916833626229,0.0627011567926247,4.326502706450839e-07,3.7992227195200832e-06,951.7478937630309
ENSMUSG00000029722,Agfg2,-0.3070120519777141,0.060747575103246826,4.328827173747785e-07,3.7995032395794593e-06,229.6176378106984
ENSMUSG00000054474,Thnsl2,-1.2658801484594797,0.2506324186167186,4.400928839684966e-07,3.861000070001395e-06,3.1481646930753664
ENSMUSG00000020802,Ube2o,-0.20865507641477815,0.04132200225991427,4.4298892386989017e-07,3.884609026994178e-06,460.30256957150107
ENSMUSG00000022416,Cacna1i,0.39403242463460825,0.07807621058160702,4.4934933882821486e-07,3.938561503605306e-06,280.11588266416385
ENSMUSG00000004591,Pkn2,0.2526934391705818,0.0500829128216095,4.523320508855481e-07,3.962872105539129e-06,322.60198222047825
ENSMUSG00000026630,Batf3,-1.3887673562336285,0.2753979212208269,4.5884952324493273e-07,4.018113893480349e-06,14.494504455148686
ENSMUSG00000043003,Rasef,2.6761880546870565,0.53096661472926,4.649992635823784e-07,4.0700859329727805e-06,52.731585079141304
ENSMUSG00000034591,Slc41a2,-0.47223323987763616,0.0937049181467155,4.665595599636062e-07,4.081857646034321e-06,135.4332716328158
ENSMUSG00000033065,Pfkm,-0.29282299813435547,0.05810867189904047,4.6740702006614466e-07,4.0873848778280765e-06,346.57939731522106
ENSMUSG00000007097,Atp1a2,0.867976117878309,0.17234577939379678,4.747449542598677e-07,4.149638783775135e-06,71.347301686129
ENSMUSG00000024889,Rce1,0.48010400062621367,0.09535260981562971,4.777543947680504e-07,4.174018340642947e-06,86.1631483877851
ENSMUSG00000096934,Gm26658,1.004783342101549,0.1995975652180663,4.802341371207954e-07,4.193749722782983e-06,5.660137001594562
ENSMUSG00000037174,Elf2,0.3451986719546098,0.0685961338119121,4.845435492460723e-07,4.229433559748075e-06,162.1267350929634
ENSMUSG00000053192,Mllt11,0.2020295930395943,0.040158515265780896,4.88428929902083e-07,4.261385000757124e-06,2597.3553302535474
ENSMUSG00000104969,Gm43445,0.841720416864729,0.16743059045124542,4.974863556582827e-07,4.334421351597452e-06,44.38853700267917
ENSMUSG00000042846,Lrrtm3,-1.1755764932317385,0.23383168816980682,4.9705198001037e-07,4.334421351597452e-06,399.9009525044295
ENSMUSG00000105560,Gm42744,0.7296042364683147,0.14512725619203812,4.973269798250426e-07,4.334421351597452e-06,18.727112495794614
ENSMUSG00000111348,Gm19531,0.8898448547863732,0.1770740835786653,5.027280759723606e-07,4.37807768367474e-06,174.5969324930562
ENSMUSG00000097182,A830009L08Rik,1.7822480685314492,0.3547884328201837,5.076178887732006e-07,4.418630680869155e-06,14.23579674091189
ENSMUSG00000024176,Sox8,-0.827476677522485,0.16473507636716866,5.085062113895347e-07,4.424074713820918e-06,62.417238059057055
ENSMUSG00000100393,Gm29491,-1.3828249180039358,0.27529870887419217,5.087102269876401e-07,4.424074713820918e-06,3.339278656801421
ENSMUSG00000042428,Mgat3,-0.3961927496686362,0.07889727819982562,5.123544903321136e-07,4.453723665960345e-06,475.3059040461479
ENSMUSG00000035919,Bbs9,-0.8650596218164974,0.17228099267980615,5.134608541863265e-07,4.4612944460480915e-06,69.39962417017762
ENSMUSG00000001098,Kctd10,-0.4252390348943505,0.08469996200341932,5.152804217242908e-07,4.475052241831031e-06,138.71450012753434
ENSMUSG00000054910,4931415C17Rik,-0.6896609150637764,0.13740765219046572,5.191772472469363e-07,4.506829516871023e-06,39.42064243665915
ENSMUSG00000045027,Prss22,-1.1623153221077516,0.23162787576259306,5.22043869039221e-07,4.529638882002398e-06,27.638787830057773
ENSMUSG00000097311,Gm26871,-0.8148754022666024,0.16243437135607017,5.25818896961789e-07,4.560305765412313e-06,1152.2157251994872
ENSMUSG00000026112,Coa5,-0.32489787664000946,0.06484441453308067,5.431082771693024e-07,4.708097828160238e-06,258.36692705106486
ENSMUSG00000037795,N4bp2,-0.7423231123963436,0.14817411445003692,5.448580054221601e-07,4.721106174096907e-06,32.711258308480296
ENSMUSG00000032177,Pde4a,0.23375182521840404,0.04666798983349286,5.476314927417322e-07,4.74296928128694e-06,1074.597844124404
ENSMUSG00000015711,Prune1,0.307356382599067,0.06136760280750976,5.487099715701248e-07,4.750138858498797e-06,117.98768941366058
ENSMUSG00000099401,Gm28375,0.6297816213065612,0.1257732991629752,5.520574174595086e-07,4.77693518760625e-06,43.55851851860609
ENSMUSG00000002980,Bcam,-1.367432736746616,0.2731276384957269,5.540841641074715e-07,4.792284303896204e-06,6.843400067691416
ENSMUSG00000046523,Kctd4,-1.1545981763241464,0.23069240307046524,5.588378391108408e-07,4.831193910196366e-06,102.57945667748973
ENSMUSG00000108348,Gm42372,-0.22776956126638112,0.0455138194825329,5.603499421070899e-07,4.84205718327832e-06,429.87124685975937
ENSMUSG00000045498,Pcdhb3,0.875511507279186,0.17496652950797847,5.618775902905481e-07,4.853044820422008e-06,19.267369034108654
ENSMUSG00000037541,Shank2,0.25144777207674746,0.050259012262439014,5.643367198292338e-07,4.872064164357166e-06,914.8993294394027
ENSMUSG00000057722,Lepr,-1.5064616637651649,0.3011524076012925,5.664353348892387e-07,4.8879551895041324e-06,6.52889078302496
