Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,direction
GO_Biological_Process_2021,dopamine catabolic process (GO:0042420),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,DBH,posterior_up
GO_Biological_Process_2021,dorsal/ventral axis specification (GO:0009950),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,SFRP1,posterior_up
GO_Biological_Process_2021,regulation of phosphatidylinositol biosynthetic process (GO:0010511),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,HTR2C,posterior_up
GO_Biological_Process_2021,endocardial cell differentiation (GO:0060956),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,SOX18,posterior_up
GO_Biological_Process_2021,endothelin receptor signaling pathway (GO:0086100),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,EDNRB,posterior_up
GO_Biological_Process_2021,establishment of T cell polarity (GO:0001768),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,CRTAM,posterior_up
GO_Biological_Process_2021,exocyst localization (GO:0051601),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,EXOC3L4,posterior_up
GO_Biological_Process_2021,regulation of skeletal muscle tissue development (GO:0048641),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MEGF10,posterior_up
GO_Biological_Process_2021,regulation of system process (GO:0044057),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,HTR2C,posterior_up
GO_Biological_Process_2021,forebrain regionalization (GO:0021871),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,BMP2,posterior_up
GO_Biological_Process_2021,fructose catabolic process (GO:0006001),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ALDH1A1,posterior_up
GO_Biological_Process_2021,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (GO:0061624),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ALDH1A1,posterior_up
GO_Biological_Process_2021,gastro-intestinal system smooth muscle contraction (GO:0014831),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,HTR1D,posterior_up
GO_Biological_Process_2021,regulation of vascular associated smooth muscle contraction (GO:0003056),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,DOCK5,posterior_up
GO_Biological_Process_2021,regulation of vitamin D receptor signaling pathway (GO:0070562),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MN1,posterior_up
GO_Biological_Process_2021,regulation of voltage-gated sodium channel activity (GO:1905150),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,FGF11,posterior_up
GO_Biological_Process_2021,response to cGMP (GO:0070305),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,PDE3A,posterior_up
GO_Biological_Process_2021,response to cocaine (GO:0042220),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,CRHBP,posterior_up
GO_Biological_Process_2021,heart field specification (GO:0003128),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MESP1,posterior_up
GO_Biological_Process_2021,His-Purkinje system development (GO:0003164),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ID2,posterior_up
GO_Biological_Process_2021,retina vasculature development in camera-type eye (GO:0061298),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,PDGFRB,posterior_up
GO_Biological_Process_2021,Schwann cell differentiation (GO:0014037),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,EGR2,posterior_up
GO_Biological_Process_2021,secondary heart field specification (GO:0003139),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MESP1,posterior_up
GO_Biological_Process_2021,intracellular distribution of mitochondria (GO:0048312),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,LRRK2,posterior_up
GO_Biological_Process_2021,sinoatrial node cell differentiation (GO:0060921),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MESP1,posterior_up
GO_Biological_Process_2021,kidney morphogenesis (GO:0060993),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,LRRK2,posterior_up
GO_Biological_Process_2021,long-chain fatty acid catabolic process (GO:0042758),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ACADL,posterior_up
GO_Biological_Process_2021,Toll signaling pathway (GO:0008063),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,PALM3,posterior_up
GO_Biological_Process_2021,membrane repolarization during atrial cardiac muscle cell action potential (GO:0098914),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,KCNQ1,posterior_up
GO_Biological_Process_2021,membrane repolarization during ventricular cardiac muscle cell action potential (GO:0098915),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,KCNQ1,posterior_up
GO_Biological_Process_2021,metanephric distal tubule development (GO:0072235),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,POU3F3,posterior_up
GO_Biological_Process_2021,tricuspid valve development (GO:0003175),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,HEY2,posterior_up
GO_Biological_Process_2021,tricuspid valve morphogenesis (GO:0003186),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,HEY2,posterior_up
GO_Biological_Process_2021,trophoblast giant cell differentiation (GO:0060707),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,E2F8,posterior_up
GO_Biological_Process_2021,ventricular cardiac muscle cell differentiation (GO:0055012),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,HEY2,posterior_up
GO_Biological_Process_2021,"negative regulation of blood coagulation, intrinsic pathway (GO:2000267)",1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,KLKB1,posterior_up
GO_Biological_Process_2021,negative regulation of myelination (GO:0031642),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,KLK8,posterior_up
GO_Biological_Process_2021,negative regulation of organ growth (GO:0046621),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,WWC1,posterior_up
GO_Biological_Process_2021,negative regulation of response to food (GO:0032096),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,CARTPT,posterior_up
GO_Biological_Process_2021,negative regulation of skeletal muscle cell differentiation (GO:2001015),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MYOCD,posterior_up
GO_Biological_Process_2021,negative regulation of smooth muscle contraction (GO:0045986),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,DOCK5,posterior_up
GO_Biological_Process_2021,negative regulation of synapse organization (GO:1905809),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ROBO2,posterior_up
GO_Biological_Process_2021,p38MAPK cascade (GO:0038066),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ZFP36,posterior_up
GO_Biological_Process_2021,positive regulation of cardiac muscle contraction (GO:0060452),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,KCNQ1,posterior_up
GO_Biological_Process_2021,positive regulation of dopamine receptor signaling pathway (GO:0060161),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,LRRK2,posterior_up
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,ENG,posterior_up
GO_Biological_Process_2021,positive regulation of protein localization to cell cortex (GO:1904778),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,EPB41L2,posterior_up
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901228),1/5,0.1575337437365932,0.7636070745927289,0,0,7.1775631500742945,13.264966411252582,MYOCD,posterior_up
GO_Biological_Process_2021,visual system development (GO:0150063),3/41,0.1593416000493208,0.7636070745927289,0,0,2.2693544591732686,4.168134576070321,C1QA;BMPR1B;MEIS2,posterior_up
GO_Biological_Process_2021,neuropeptide signaling pathway (GO:0007218),4/63,0.1625543612218863,0.7636070745927289,0,0,1.9496078927396912,3.541936106947063,ADCYAP1;GRP;PNOC;HCRTR2,posterior_up
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),3/42,0.1675864156456801,0.7636070745927289,0,0,2.211051243838129,3.949503874427251,F2R;HTR2C;GRIN2D,posterior_up
GO_Biological_Process_2021,regulation of platelet activation (GO:0010543),2/22,0.1686317935811626,0.7636070745927289,0,0,2.872916666666667,5.113899910019021,C1QTNF1;TEC,posterior_up
GO_Biological_Process_2021,limb morphogenesis (GO:0035108),2/22,0.1686317935811626,0.7636070745927289,0,0,2.872916666666667,5.113899910019021,CYP26B1;BMPR1B,posterior_up
GO_Biological_Process_2021,membrane lipid metabolic process (GO:0006643),2/22,0.1686317935811626,0.7636070745927289,0,0,2.872916666666667,5.113899910019021,MGST2;ST3GAL6,posterior_up
GO_Biological_Process_2021,negative regulation of B cell activation (GO:0050869),2/22,0.1686317935811626,0.7636070745927289,0,0,2.872916666666667,5.113899910019021,SFRP1;ID2,posterior_up
GO_Biological_Process_2021,negative regulation of myeloid cell differentiation (GO:0045638),2/22,0.1686317935811626,0.7636070745927289,0,0,2.872916666666667,5.113899910019021,ZFP36;MEIS2,posterior_up
GO_Biological_Process_2021,peptidyl-threonine dephosphorylation (GO:0035970),2/22,0.1686317935811626,0.7636070745927289,0,0,2.872916666666667,5.113899910019021,DUSP9;DUSP6,posterior_up
GO_Biological_Process_2021,protein autophosphorylation (GO:0046777),8/159,0.1692054987458151,0.7636070745927289,0,0,1.5253664260286777,2.7100290417348827,PDGFRB;ALK;HCK;STK33;TEC;ERBB4;LRRK2;EPHB3,posterior_up
GO_Biological_Process_2021,negative regulation of angiogenesis (GO:0016525),5/87,0.1699847791072394,0.7636070745927289,0,0,1.7539830106821248,3.108139245719535,MINAR1;SEMA6A;ADAMTS1;PTPRM;EMILIN1,posterior_up
GO_Biological_Process_2021,inorganic anion transmembrane transport (GO:0098661),4/65,0.1757467835280741,0.7636070745927289,0,0,1.885490579887448,3.2783233056644456,SLC6A1;CFTR;ANO3;GABRG1,posterior_up
GO_Biological_Process_2021,negative regulation of inflammatory response to antigenic stimulus (GO:0002862),7/136,0.1758679386460659,0.7636070745927289,0,0,1.5617656288135002,2.7143828877195446,ADCYAP1;HCK;CD163;HRH2;FSHR;CRH;RXFP2,posterior_up
GO_Biological_Process_2021,regulation of cell-cell adhesion (GO:0022407),3/43,0.1759524169519633,0.7636070745927289,0,0,2.155663189269746,3.7455546366491,PKHD1;MEGF10;EPHB3,posterior_up
GO_Biological_Process_2021,positive regulation of leukocyte mediated cytotoxicity (GO:0001912),3/43,0.1759524169519633,0.7636070745927289,0,0,2.155663189269746,3.7455546366491,CRTAM;SLAMF6;NECTIN2,posterior_up
GO_Biological_Process_2021,positive regulation of peptide hormone secretion (GO:0090277),3/43,0.1759524169519633,0.7636070745927289,0,0,2.155663189269746,3.7455546366491,ADCYAP1;GRP;CRH,posterior_up
GO_Biological_Process_2021,regulation of inflammatory response to antigenic stimulus (GO:0002861),7/137,0.1803723504477409,0.7636070745927289,0,0,1.5496713181870605,2.6541715804062465,ADCYAP1;HCK;CD163;HRH2;FSHR;CRH;RXFP2,posterior_up
GO_Biological_Process_2021,artery development (GO:0060840),2/23,0.1807982374770081,0.7636070745927289,0,0,2.735969387755102,4.67952975524506,ROBO2;ENG,posterior_up
GO_Biological_Process_2021,regulation of SMAD protein signal transduction (GO:0060390),2/23,0.1807982374770081,0.7636070745927289,0,0,2.735969387755102,4.67952975524506,WWTR1;BMP6,posterior_up
GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),5/89,0.1813054594767113,0.7636070745927289,0,0,1.7120435618193466,2.923437732372435,CRHBP;CRH;CACNG3;FGF11;CACNG5,posterior_up
GO_Biological_Process_2021,regulation of endothelial cell migration (GO:0010594),5/89,0.1813054594767113,0.7636070745927289,0,0,1.7120435618193466,2.923437732372435,RHOJ;PTPRM;PTN;FGF1;AGT,posterior_up
GO_Biological_Process_2021,cell-cell junction assembly (GO:0007043),4/66,0.1824759376418195,0.7636070745927289,0,0,1.8549831487722677,3.155580400471726,CDH6;CDH10;CD9;CDH8,posterior_up
GO_Biological_Process_2021,cellular response to nutrient levels (GO:0031669),4/66,0.1824759376418195,0.7636070745927289,0,0,1.8549831487722677,3.155580400471726,SFRP1;LRRK2;PCSK9;CARTPT,posterior_up
GO_Biological_Process_2021,neurogenesis (GO:0022008),3/44,0.184431510973554,0.7636070745927289,0,0,2.102976991021773,3.5550344423188056,MESP1;NTN5;PCSK9,posterior_up
GO_Biological_Process_2021,positive regulation of biosynthetic process (GO:0009891),3/44,0.184431510973554,0.7636070745927289,0,0,2.102976991021773,3.5550344423188056,F2R;ZBTB20;VIM,posterior_up
GO_Biological_Process_2021,cardiac ventricle formation (GO:0003211),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,MESP1,posterior_up
GO_Biological_Process_2021,regulation of collagen fibril organization (GO:1904026),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,EMILIN1,posterior_up
GO_Biological_Process_2021,cell junction disassembly (GO:0150146),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,C1QA,posterior_up
GO_Biological_Process_2021,regulation of DNA-dependent DNA replication initiation (GO:0030174),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,TICRR,posterior_up
GO_Biological_Process_2021,cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ZFP36,posterior_up
GO_Biological_Process_2021,cellular response to iron ion (GO:0071281),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,BMP6,posterior_up
GO_Biological_Process_2021,regulation of glomerular filtration (GO:0003093),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,F2R,posterior_up
GO_Biological_Process_2021,regulation of glucagon secretion (GO:0070092),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,CRH,posterior_up
GO_Biological_Process_2021,regulation of hepatocyte proliferation (GO:2000345),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PTN,posterior_up
GO_Biological_Process_2021,regulation of immunoglobulin mediated immune response (GO:0002889),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,NECTIN2,posterior_up
GO_Biological_Process_2021,chondrocyte development (GO:0002063),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,BMPR1B,posterior_up
GO_Biological_Process_2021,regulation of keratinocyte apoptotic process (GO:1902172),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ZFP36,posterior_up
GO_Biological_Process_2021,regulation of macrophage proliferation (GO:0120040),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,IL33,posterior_up
GO_Biological_Process_2021,regulation of protein autoubiquitination (GO:1902498),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,LRRK2,posterior_up
GO_Biological_Process_2021,regulation of response to reactive oxygen species (GO:1901031),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,FBLN5,posterior_up
GO_Biological_Process_2021,establishment of lymphocyte polarity (GO:0001767),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,CRTAM,posterior_up
GO_Biological_Process_2021,establishment of planar polarity (GO:0001736),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,VANGL2,posterior_up
GO_Biological_Process_2021,"regulation of retrograde transport, endosome to Golgi (GO:1905279)",1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,LRRK2,posterior_up
GO_Biological_Process_2021,regulation of superoxide metabolic process (GO:0090322),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,FBLN5,posterior_up
GO_Biological_Process_2021,gamma-aminobutyric acid transport (GO:0015812),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,SLC6A1,posterior_up
GO_Biological_Process_2021,glandular epithelial cell differentiation (GO:0002067),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,BMP2,posterior_up
GO_Biological_Process_2021,regulation of transmission of nerve impulse (GO:0051969),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,CARTPT,posterior_up
GO_Biological_Process_2021,glycolipid transport (GO:0046836),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PLTP,posterior_up
GO_Biological_Process_2021,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,TRDN,posterior_up
GO_Biological_Process_2021,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification (GO:0015015)",1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,HS6ST3,posterior_up
GO_Biological_Process_2021,response to granulocyte macrophage colony-stimulating factor (GO:0097012),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ZFP36,posterior_up
GO_Biological_Process_2021,response to heparin (GO:0071503),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,SFRP1,posterior_up
GO_Biological_Process_2021,hepatocyte differentiation (GO:0070365),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,E2F8,posterior_up
GO_Biological_Process_2021,response to manganese ion (GO:0010042),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,LRRK2,posterior_up
GO_Biological_Process_2021,intracellular pH elevation (GO:0051454),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,CFTR,posterior_up
GO_Biological_Process_2021,skeletal muscle thin filament assembly (GO:0030240),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,TTN,posterior_up
GO_Biological_Process_2021,leukocyte chemotaxis involved in inflammatory response (GO:0002232),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PTN,posterior_up
GO_Biological_Process_2021,lipoxin metabolic process (GO:2001300),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,HPGD,posterior_up
GO_Biological_Process_2021,striated muscle hypertrophy (GO:0014897),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,TTN,posterior_up
GO_Biological_Process_2021,T-helper 17 cell lineage commitment (GO:0072540),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,SLAMF6,posterior_up
GO_Biological_Process_2021,T-tubule organization (GO:0033292),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,MYOF,posterior_up
GO_Biological_Process_2021,telencephalon cell migration (GO:0022029),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,LRRK2,posterior_up
GO_Biological_Process_2021,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PTN,posterior_up
GO_Biological_Process_2021,venous blood vessel morphogenesis (GO:0048845),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ENG,posterior_up
GO_Biological_Process_2021,ventricular cardiac muscle cell development (GO:0055015),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,HEY2,posterior_up
GO_Biological_Process_2021,negative regulation of actin filament depolymerization (GO:0030835),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PLEKHH2,posterior_up
GO_Biological_Process_2021,negative regulation of cardiac muscle cell apoptotic process (GO:0010667),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,NUPR1,posterior_up
GO_Biological_Process_2021,negative regulation of cardiac muscle cell differentiation (GO:2000726),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,BMP2,posterior_up
GO_Biological_Process_2021,negative regulation of cell size (GO:0045792),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,DEPTOR,posterior_up
GO_Biological_Process_2021,negative regulation of cytokinesis (GO:0032466),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,E2F8,posterior_up
GO_Biological_Process_2021,negative regulation of erythrocyte differentiation (GO:0045647),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ZFP36,posterior_up
GO_Biological_Process_2021,negative regulation of establishment of protein localization to mitochondrion (GO:1903748),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,LRRK2,posterior_up
GO_Biological_Process_2021,negative regulation of excitatory postsynaptic potential (GO:0090394),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,LRRK2,posterior_up
GO_Biological_Process_2021,negative regulation of lipoprotein particle clearance (GO:0010985),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PCSK9,posterior_up
GO_Biological_Process_2021,negative regulation of meiotic cell cycle (GO:0051447),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,NPPC,posterior_up
GO_Biological_Process_2021,negative regulation of morphogenesis of an epithelium (GO:1905331),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,NKD1,posterior_up
GO_Biological_Process_2021,neurotransmitter loading into synaptic vesicle (GO:0098700),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,SLC17A6,posterior_up
GO_Biological_Process_2021,norepinephrine biosynthetic process (GO:0042421),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,DBH,posterior_up
GO_Biological_Process_2021,positive regulation of animal organ morphogenesis (GO:0110110),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,BMP2,posterior_up
GO_Biological_Process_2021,positive regulation of cholesterol metabolic process (GO:0090205),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,FGF1,posterior_up
GO_Biological_Process_2021,positive regulation of endothelial cell development (GO:1901552),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PROC,posterior_up
GO_Biological_Process_2021,positive regulation of establishment of endothelial barrier (GO:1903142),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,PROC,posterior_up
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,SFRP1,posterior_up
GO_Biological_Process_2021,positive regulation of gap junction assembly (GO:1903598),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,AGT,posterior_up
GO_Biological_Process_2021,positive regulation of growth hormone secretion (GO:0060124),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ADCYAP1,posterior_up
GO_Biological_Process_2021,positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,ADRA1B,posterior_up
GO_Biological_Process_2021,positive regulation of osteoblast proliferation (GO:0033690),1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,BMP2,posterior_up
GO_Biological_Process_2021,"positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)",1/6,0.1859319165670405,0.7636070745927289,0,0,5.741753343239227,9.659780628585512,NKD1,posterior_up
GO_Biological_Process_2021,positive regulation of kinase activity (GO:0033674),6/114,0.1871352589430668,0.7636070745927289,0,0,1.5983033932135728,2.6786343985979344,PDGFRB;ALK;ADCYAP1;ERBB4;EPHA3;EPHB3,posterior_up
GO_Biological_Process_2021,regulation of GTPase activity (GO:0043087),9/189,0.1889707409410748,0.7636070745927289,0,0,1.439548872180451,2.39852319094911,ADCYAP1;SFRP1;LRRK2;F2R;RGS10;RASGRP2;CCL17;EPHA3;EPHB3,posterior_up
GO_Biological_Process_2021,positive regulation of nervous system development (GO:0051962),3/45,0.1930156946423246,0.7636070745927289,0,0,2.0527996593570363,3.376822130901115,CUX2;SYNDIG1;EPHB3,posterior_up
GO_Biological_Process_2021,regulation of cardiac muscle hypertrophy (GO:0010611),2/24,0.1930898360940078,0.7636070745927289,0,0,2.6114718614718613,4.294825908841505,LMCD1;AGT,posterior_up
GO_Biological_Process_2021,cellular response to catecholamine stimulus (GO:0071870),2/24,0.1930898360940078,0.7636070745927289,0,0,2.6114718614718613,4.294825908841505,LRRK2;KCNQ1,posterior_up
GO_Biological_Process_2021,dorsal/ventral pattern formation (GO:0009953),2/24,0.1930898360940078,0.7636070745927289,0,0,2.6114718614718613,4.294825908841505,SFRP1;BMPR1B,posterior_up
GO_Biological_Process_2021,response to gamma radiation (GO:0010332),2/24,0.1930898360940078,0.7636070745927289,0,0,2.6114718614718613,4.294825908841505,MAP3K20;CRYAB,posterior_up
GO_Biological_Process_2021,negative regulation of protein depolymerization (GO:1901880),2/24,0.1930898360940078,0.7636070745927289,0,0,2.6114718614718613,4.294825908841505,PLEKHH2;TRIM54,posterior_up
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),2/24,0.1930898360940078,0.7636070745927289,0,0,2.6114718614718613,4.294825908841505,PCSK9;NUPR1,posterior_up
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway (GO:0090090),8/165,0.1941415871786193,0.7636070745927289,0,0,1.4666131099252118,2.4040246259643756,WWTR1;MESP1;SFRP1;BMP2;IGFBP4;DKK2;NKD1;DACT1,posterior_up
GO_Biological_Process_2021,cellular response to fibroblast growth factor stimulus (GO:0044344),5/92,0.1987881483026128,0.7636070745927289,0,0,1.652749858254729,2.670043183405137,NR4A1;ZFP36;SFRP1;FGF1;FGF3,posterior_up
GO_Biological_Process_2021,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),5/92,0.1987881483026128,0.7636070745927289,0,0,1.652749858254729,2.670043183405137,SFRP1;TEC;ENPP2;AGT;BMP6,posterior_up
GO_Biological_Process_2021,"regulation of synaptic transmission, glutamatergic (GO:0051966)",3/46,0.201697068646502,0.7636070745927289,0,0,2.004956157072055,3.209911484544325,LRRK2;CACNG3;CACNG5,posterior_up
